UF,MUNICIPIO,NOME,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,LATITUDE,LONGITUDE,ENDERECO_API,POINT,CEP,CO_CNES
PE,RECIFE,US 182 USF POCO DA PANELA,RUA REAL DO POCO,S/N,POCO,"RUA REAL DO POCO, POCO, RECIFE, PE, BRASIL",-8.03732,-34.92555,"Estrada Real do Poço & Rua Largo do Poço da Panela, 52061, Recife","8 2m 14.352s S, 34 55m 31.98s W",52061,20567
PE,RECIFE,US 228 USF UPINHA DIA DES JOSE MANOEL DE FREITAS UR 4UR 5,RUA CAPITAO VICENTE CURADO,33,COHAB,"RUA CAPITAO VICENTE CURADO, COHAB, RECIFE, PE, BRASIL",-8.1323859,-34.9484299,"Rua Capitão Vicente Curado, UR-10 Ibura, Cohab, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51300-010, Brasil","8 7m 56.5892s S, 34 56m 54.3476s W",51300-010,22454
PE,RECIFE,US 286 USF IRMA TEREZINHA,RUA DA CONSOLACAO,9,PEIXINHOS,"RUA DA CONSOLACAO, PEIXINHOS, RECIFE, PE, BRASIL",-8.01934,-34.87768,"Rua da Consolação Chão da Estrela, 52040, Recife","8 1m 9.624s S, 34 52m 39.648s W",52040,29122
PE,RECIFE,US 399 USF UPINHA DIA NOVO JIQUIA,RUA BIGUACU,10,JIQUIA,"RUA BIGUACU, JIQUIA, RECIFE, PE, BRASIL",-8.05087,-34.93233,"Rua Rio Jiquiá, 50721-310, Recife","8 3m 3.132s S, 34 55m 56.388s W",50721-310,7648480
PE,RECIFE,US 336 USF UNIAO DAS VILAS,AV AGAMENON MAGALHAES,2901,ESPINHEIRO,"AV AGAMENON MAGALHAES, ESPINHEIRO, RECIFE, PE, BRASIL",-8.04368,-34.88863,"Avenida Governador Agamenon Magalhães, 50050, 50070, 50110, 52021, Recife","8 2m 37.248s S, 34 53m 19.068s W",50050,5139155
PE,RECIFE,US 262 USF JOSE SEVERIANO DA SILVA,AV JERONIMO VILELA,794,CAMPO GRANDE,"AV JERONIMO VILELA, CAMPO GRANDE, RECIFE, PE, BRASIL",-8.024939999999999,-34.88228,"Rua Jerônimo Vilela, 52040, Recife","8 1m 29.784s S, 34 52m 56.208s W",52040,26328
PE,RECIFE,US 149 CS OLINTO OLIVEIRA,RUA FRANCISCO DE PAULA,47,CAXANGA,"RUA FRANCISCO DE PAULA, CAXANGA, RECIFE, PE, BRASIL",-8.031239999999999,-34.95568,"Rua São Francisco de Paula & Avenida Caxangá, 50800, Recife","8 1m 52.464s S, 34 57m 20.448s W",50800,817
PE,RECIFE,US 137 CS PROF DJAIR BRINDEIRO,RUA COSMORAMA,S/N,BOA VIAGEM,"RUA COSMORAMA, BOA VIAGEM, RECIFE, PE, BRASIL",-8.141111500000001,-34.9111236,"Rua Cosmorama, Vila Borborema, Boa Viagem, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51030-640, Brasil","8 8m 28.0014s S, 34 54m 40.045s W",51030-640,833
PE,RECIFE,US 259 USF SITIO SAO BRAZ,RUA DO SITIO SAO BRAS,60,SITIO DOS PINTOS,"RUA DO SITIO SAO BRAS, SITIO DOS PINTOS, RECIFE, PE, BRASIL",-8.0207478,-34.9558716,"Rua do Sítio São Brás, Sítio dos Pintos, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 52171-170, Brasil","8 1m 14.6921s S, 34 57m 21.1378s W",52171-170,26212
PE,RECIFE,US 230 USF LAGOA ENCANTADA,AV BENIGNO JORDAO DE VASCONCELOS,S/N,COHAB,"AV BENIGNO JORDAO DE VASCONCELOS, COHAB, RECIFE, PE, BRASIL",-8.121360000000001,-34.950590000000005,"Rua Doutor Benígno Jordão Vasconcelos, 51280, Recife","8 7m 16.896s S, 34 57m 2.124s W",51280,22470
PE,RECIFE,US 158 CS PAM CEASA,RODOVIA BR 101SUL,11606,CURADO,"RODOVIA BR 101SUL, CURADO, RECIFE, PE, BRASIL",-8.081010000000001,-34.95424000000001,"Rua Padre José, 101, 50790-405, Recife","8 4m 51.636s S, 34 57m 15.264s W",50790-405,1368
PE,RECIFE,US 295 USF COSME E DAMIAO,RUA TOMAZ FERREIRA,93,VARZEA,"RUA TOMAZ FERREIRA, VARZEA, RECIFE, PE, BRASIL",-8.0330562,-34.9925616,"Rua Tomaz Ferreira, Cosme e Damião, Várzea, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50960-530, Brasil","8 1m 59.0023s S, 34 59m 33.2218s W",50960-530,3153487
PE,RECIFE,US 231 USF CORREGO DA BICA,RUA SANTA TEREZA,S/N,GUABIRABA,"RUA SANTA TEREZA, GUABIRABA, RECIFE, PE, BRASIL",-7.9888144,-34.9300928,"Rua Santa Tereza, Brejo da Guabiraba, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 52390-090, Brasil","7 59m 19.7318s S, 34 55m 48.3341s W",52390-090,22276
PE,RECIFE,US 245 USF PLANETA DOS MACACOS II,AV PIRACICABA,929,JARDIM SAO PAULO,"AV PIRACICABA, JARDIM SAO PAULO, RECIFE, PE, BRASIL",-8.0777365,-34.9461179,"Avenida Piracicaba, Jardim São Paulo, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50790-205, Brasil","8 4m 39.8514s S, 34 56m 46.0244s W",50790-205,22438
PE,RECIFE,US 404 USF SANTO AMARO III,AV NORTE MIGUEL ARRAES DE ALENCAR,1271,SANTO AMARO,"AV NORTE MIGUEL ARRAES DE ALENCAR, SANTO AMARO, RECIFE, PE, BRASIL",-8.0474002,-34.877248,"Avenida Norte Miguel Arraes de Alencar, Santo Amaro, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50040-200, Brasil","8 2m 50.6407s S, 34 52m 38.0928s W",50040-200,9384324
PE,RECIFE,US 373 USF CIDADE OPERARIA,RUA EMILIO MONTEIRO DA FONSECA,1688,IBURA DE BAIXO,"RUA EMILIO MONTEIRO DA FONSECA, IBURA DE BAIXO, RECIFE, PE, BRASIL",-8.125810000000001,-34.93731,"Rua Emílio Monteiro Fonseca, 51240, Recife","8 7m 32.916s S, 34 56m 14.316s W",51240,6691285
PE,RECIFE,US 142 CS BIDU KRAUSE,AV ONZE DE AGOSTO,S/N,CURADO,"AV ONZE DE AGOSTO, CURADO, RECIFE, PE, BRASIL",-8.07928,-34.97065,"Rua 11 de Agosto, 50791, 50940, Recife","8 4m 45.408s S, 34 58m 14.34s W",50791,868
PE,RECIFE,US 250 USF UR12 UR5 3 ETAPA,RUA FRANCISCO MIRANDA,16,COHAB,"RUA FRANCISCO MIRANDA, COHAB, RECIFE, PE, BRASIL",-8.125987299999998,-34.952570200000004,"Rua Francisco Miranda, Três Carneiros Baixo, Cohab, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51330-471, Brasil","8 7m 33.5543s S, 34 57m 9.25272s W",51330-471,22489
PE,RECIFE,AMBULATORIO PRESIDIO ANIBAL BRUNO,AVENIDA LIBERDADE,S/N,TEJIPIO,"AVENIDA LIBERDADE, TEJIPIO, RECIFE, PE, BRASIL",-8.0871651,-34.952667,"Avenida Liberdade, Tejipió, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50920-135, Brasil","8 5m 13.7944s S, 34 57m 9.6012s W",50920-135,7352026
PE,RECIFE,US 174 USF SITIO GRANDE,AV LUXEMBURGO,254,IMBIRIBEIRA,"AV LUXEMBURGO, IMBIRIBEIRA, RECIFE, PE, BRASIL",-8.102612599999999,-34.9118897,"Avenida Luxemburgo, Vila Caçote, Imbiribeira, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51180-260, Brasil","8 6m 9.40536s S, 34 54m 42.8029s W",51180-260,957
PE,RECIFE,US 255 USF CAMPO DO BANCO,RUA GEN ADAUTO GOMES BARBOSA,13,VARZEA,"RUA GEN ADAUTO GOMES BARBOSA, VARZEA, RECIFE, PE, BRASIL",-8.0482887,-34.9548471,"Rua General Adauto Gomes Barbosa, Várzea, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50741-300, Brasil","8 2m 53.8393s S, 34 57m 17.4496s W",50741-300,0
PE,RECIFE,US 316 USF BERNARD VAN LEER,RUA FRANCISCO VALPASSOS,S/N,BRASILIA TEIMOSA,"RUA FRANCISCO VALPASSOS, BRASILIA TEIMOSA, RECIFE, PE, BRASIL",-8.0839623,-34.8834928,"Rua Francisco Valpassos, Brasília Teimosa, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51010-442, Brasil","8 5m 2.26428s S, 34 53m 0.57408s W",51010-442,3562581
PE,RECIFE,US 311 USF AGUA VIVA,RUA TANABI,S/N,IBURA,"RUA TANABI, IBURA, RECIFE, PE, BRASIL",-8.126921000000001,-34.9415939,"Rua Tanabi, Alto da Bela Vista, Ibura, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51260-640, Brasil","8 7m 36.9156s S, 34 56m 29.738s W",51260-640,3569349
PE,RECIFE,US 315 USF UR 3,AV ENGENHO BABILONIA,168,COHAB,"AV ENGENHO BABILONIA, COHAB, RECIFE, PE, BRASIL",-8.1127866,-34.949014500000004,"Avenida Engenho Babilonia, UR-03 - Vila Cohab, Cohab, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51270-080, Brasil","8 6m 46.0318s S, 34 56m 56.4522s W",51270-080,3562638
PE,RECIFE,US 349 USF CASARAO DO CORDEIRO,RUA ODETE MONTEIRO,450,CORDEIRO,"RUA ODETE MONTEIRO, CORDEIRO, RECIFE, PE, BRASIL",-8.0471863,-34.9186443,"Rua Odete Monteiro, Cordeiro, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50711-440, Brasil","8 2m 49.8707s S, 34 55m 7.11948s W",50711-440,6008984
PE,RECIFE,US 177 USF CHICO MENDES,RUA DO CAMPO,29,AREIAS,"RUA DO CAMPO, AREIAS, RECIFE, PE, BRASIL",-8.0727,-34.90158,"Rua do Campo, 50080-600, Recife","8 4m 21.72s S, 34 54m 5.688s W",50080-600,965
PE,RECIFE,US 352 USF UPINHA 24H DR HELIO MENDONCA COR DO JENIPAPO,RUA DA RECUPERACAO,6429,CORREGO DO JENIPAPO,"RUA DA RECUPERACAO, CORREGO DO JENIPAPO, RECIFE, PE, BRASIL",-7.9972699999999985,-34.93926,"Rua Córrego do Marreco & Avenida da Recuperação, 52291, Recife","7 59m 50.172s S, 34 56m 21.336s W",52291,6362508
PE,RECIFE,US 296 USF COQUEIRAL IMBIRIBEIRA,RUA SARGENTO SILVINO MACEDO,129,IMBIRIBEIRA,"RUA SARGENTO SILVINO MACEDO, IMBIRIBEIRA, RECIFE, PE, BRASIL",-8.1122008,-34.906714,"Rua Sargento Silvino Macedo, Vila Porcina - Coloral - Lajes, Imbiribeira, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51160-060, Brasil","8 6m 43.9229s S, 34 54m 24.1704s W",51160-060,3153584
PE,RECIFE,US 138 USF DR LUIZ WILSOM,RUA CHA DE ALEGRIA,S/N,BOMBA DO HEMETERIO,"RUA CHA DE ALEGRIA, BOMBA DO HEMETERIO, RECIFE, PE, BRASIL",-8.020460400000001,-34.9034013,"Rua Chã de Alegria, Bomba do Hemetério, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 52211-130, Brasil","8 1m 13.6574s S, 34 54m 12.2447s W",52211-130,876
PE,RECIFE,US 337 USF SITIO WANDERLEY,RUA HEMETRIO MACIEL,311,VARZEA,"RUA HEMETRIO MACIEL, VARZEA, RECIFE, PE, BRASIL",-8.037189999999999,-34.949040000000004,"Rua Emetério Maciel, Recife","8 2m 13.884s S, 34 56m 56.544s W",,5320380
PE,RECIFE,US 258 USF SITIO DOS PINTOS,RUA PREF AGOSTINHO NUNES MACHADO,S/N,SITIO DOS PINTOS,"RUA PREF AGOSTINHO NUNES MACHADO, SITIO DOS PINTOS, RECIFE, PE, BRASIL",-8.013630000000001,-34.95816,"Rua Agostinho Nunes Machado, 52171-090, Recife","8 0m 49.068s S, 34 57m 29.376s W",52171-090,28053
PE,RECIFE,US 272 USF SANTA TEREZA,ALTO SANTA TEREZA,S/N,PASSARINHO,"ALTO SANTA TEREZA, PASSARINHO, RECIFE, PE, BRASIL",-7.98827,-34.92955,"Rua Santa Tereza, 52390-090, Recife","7 59m 17.772s S, 34 55m 46.38s W",52390-090,28061
PE,RECIFE,US 109 CS FRANCISCO PIGNATARI,ESTRADA DO ARRAIAL,S/N,CASA AMARELA,"ESTRADA DO ARRAIAL, CASA AMARELA, RECIFE, PE, BRASIL",-8.028577,-34.922303799999995,"Estrada do Arraial, Casa Amarela, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 52070-230, Brasil","8 1m 42.8772s S, 34 55m 20.2937s W",52070-230,1163
PE,RECIFE,US 285 USF SAO JOSE DO COQUE,AV CENTRAL,S/N,ILHA JOANA BEZERRA,"AV CENTRAL, ILHA JOANA BEZERRA, RECIFE, PE, BRASIL",-8.0730428,-34.895893900000004,"Avenida Central, Ilha Joana Bezerra, Joana Bezerra, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50080-705, Brasil","8 4m 22.9541s S, 34 53m 45.218s W",50080-705,29130
PE,RECIFE,US 267 USF UR 2,AV SANTA FE,240,COHAB,"AV SANTA FE, COHAB, RECIFE, PE, BRASIL",-8.1188182,-34.9546602,"Avenida Santa Fé, UR-02 - Vila Cohab, Cohab, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51340-240, Brasil","8 7m 7.74552s S, 34 57m 16.7767s W",51340-240,26352
PE,RECIFE,US 186 USF JARDIM UCHOA,RUA JUPIRACY,S/N,AREIAS,"RUA JUPIRACY, AREIAS, RECIFE, PE, BRASIL",-8.101059,-34.937537299999995,"Rua Jupiracy, Jardim Uchôa, Areias, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50780-280, Brasil","8 6m 3.8124s S, 34 56m 15.1343s W",50780-280,1112
PE,RECIFE,US 401 USF UPINHA 24H GOVERNADOR EDUARDO CAMPOS,RUA ITABIRA,S/N,BOMBA DO HEMETERIO,"RUA ITABIRA, BOMBA DO HEMETERIO, RECIFE, PE, BRASIL",-8.021989999999999,-34.90005,"Rua Bomba do Hemetério, 52111-070, Recife","8 1m 19.164s S, 34 54m 0.18s W",52111-070,7946651
PE,RECIFE,US 104 CS SEBASTIAO IVO RABELO,AV CAMPINA GRANDE,S/N,COHAB,"AV CAMPINA GRANDE, COHAB, RECIFE, PE, BRASIL",-8.1196427,-34.94724620000001,"Avenida Campina Grande, Vila das Crianças, Cohab, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51290-040, Brasil","8 7m 10.7137s S, 34 56m 50.0863s W",51290-040,1082
PE,RECIFE,US 121 CS PROF BRUNO MAIA,RUA ALTO DO REFUGIO,S/N,NOVA DESCOBERTA,"RUA ALTO DO REFUGIO, NOVA DESCOBERTA, RECIFE, PE, BRASIL",-8.0003547,-34.924593,"Rua Alto do Refúgio, Nova Descoberta, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 52191-030, Brasil","8 0m 1.27692s S, 34 55m 28.5348s W",52191-030,1058
PE,RECIFE,US 301 USF BONGI BOA IDEIA,RUA ARAGUAIA,83,SAN MARTIN,"RUA ARAGUAIA, SAN MARTIN, RECIFE, PE, BRASIL",-8.0691229,-34.9242142,"Rua Araguaia, San Martin, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50760-590, Brasil","8 4m 8.84244s S, 34 55m 27.1711s W",50760-590,3131572
PE,RECIFE,US 179 USF ALTO DO CEU,RUA CAPITAO SALGUEIRO,267,PORTO DA MADEIRA,"RUA CAPITAO SALGUEIRO, PORTO DA MADEIRA, RECIFE, PE, BRASIL",-8.0096071,-34.8905752,"Rua Capitão Salgueiro, Porto da Madeira, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 52130-150, Brasil","8 0m 34.5856s S, 34 53m 26.0707s W",52130-150,1503
PE,RECIFE,US 150 CS PROFESSOR FERNANDES FIGUEIRAS,AV SAO PAULO,605,JARDIM SAO PAULO,"AV SAO PAULO, JARDIM SAO PAULO, RECIFE, PE, BRASIL",-8.0803507,-34.940469,"Avenida São Paulo, Areias - Barro, Jardim São Paulo, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50781-600, Brasil","8 4m 49.2625s S, 34 56m 25.6884s W",50781-600,841
PE,RECIFE,US 323 USF MUSTARDINHA,RUA MAJOR MARIO PORTELA,472,MUSTARDINHA,"RUA MAJOR MARIO PORTELA, MUSTARDINHA, RECIFE, PE, BRASIL",-8.0685409,-34.9163463,"Rua Major Mário Portela, Mustardinha, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50751-850, Brasil","8 4m 6.74724s S, 34 54m 58.8467s W",50751-850,3371328
PE,RECIFE,US 155 CS PROF MONTEIRO DE MORAIS,AV BEBERIBE,4510,BEBERIBE,"AV BEBERIBE, BEBERIBE, RECIFE, PE, BRASIL",-8.0068872,-34.8909196,"Avenida Beberibe, Porto da Madeira, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 52221-035, Brasil","8 0m 24.7939s S, 34 53m 27.3106s W",52221-035,825
PE,RECIFE,US 394 USF UPINHA 24H DR MOACYR ANDRE GOMES,AV NORTE MIGUEL ARRAES DE ALENCAR,5400,CASA AMARELA,"AV NORTE MIGUEL ARRAES DE ALENCAR, CASA AMARELA, RECIFE, PE, BRASIL",-8.024892999999999,-34.9090784,"Avenida Norte Miguel Arraes de Alencar, Casa Amarela, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 52070-205, Brasil","8 1m 29.6148s S, 34 54m 32.6822s W",52070-205,7415788
PE,RECIFE,US 289 USF JOSUE DE CASTRO,AV CORACAO DE JESUS,S/N,COHAB,"AV CORACAO DE JESUS, COHAB, RECIFE, PE, BRASIL",-8.1106075,-34.9529808,"Avenida Coração de Jesus, Barro, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51345-200, Brasil","8 6m 38.187s S, 34 57m 10.7309s W",51345-200,2752824
PE,RECIFE,US 244 USF PROF ANTONIO FRANCISCO AREIAS,AV JARDIM BRASILIA,S/N,ENCRUZILHADA,"AV JARDIM BRASILIA, ENCRUZILHADA, RECIFE, PE, BRASIL",-8.01713,-34.87468,"Rua Jardim Brasília, 53220, Olinda","8 1m 1.668s S, 34 52m 28.848s W",53220,22268
PE,RECIFE,PRESIDIO JUIZ ANTONIO LUIZ LINS DE BARROS,AV LIBERDADE,S/N,SANCHO,"AV LIBERDADE, SANCHO, RECIFE, PE, BRASIL",-8.0815297,-34.9650829,"Avenida Liberdade, Sancho, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50920-135, Brasil","8 4m 53.5069s S, 34 57m 54.2984s W",50920-135,0
PE,RECIFE,US 161 CS PROF ROMERO MARQUES,RUA CARLOS GOMES,932,BONGI,"RUA CARLOS GOMES, BONGI, RECIFE, PE, BRASIL",-8.0670085,-34.9144119,"Rua Carlos Gomes, Bongi, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50751-130, Brasil","8 4m 1.2306s S, 34 54m 51.8828s W",50751-130,760
PE,RECIFE,US 334 USF CABANGA,RUA ESCRITOR SOUZA BARROS,S/N,CABANGA,"RUA ESCRITOR SOUZA BARROS, CABANGA, RECIFE, PE, BRASIL",-8.0784755,-34.896933000000004,"Rua Escritor Souza Barros, Cabanga, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50090-460, Brasil","8 4m 42.5118s S, 34 53m 48.9588s W",50090-460,3862836
PE,RECIFE,US 222 USF CORREGO DO CURIO,RUA CORREGO DO CURIO,43,DOIS UNIDOS,"RUA CORREGO DO CURIO, DOIS UNIDOS, RECIFE, PE, BRASIL",-8.001430000000001,-34.91668,"Rua Córrego do Curió, 52150-160, Recife","8 0m 5.148s S, 34 55m 0.048s W",52150-160,20648
PE,RECIFE,US 112 CS DR JOSE DUSTAN CARVALHO SOARES,AV MAURICIO DE NASSAU,S/N,IPUTINGA,"AV MAURICIO DE NASSAU, IPUTINGA, RECIFE, PE, BRASIL",-8.0348492,-34.941320899999994,"Avenida Maurício de Nassau, Jardim Santa Helena, Iputinga, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50800-060, Brasil","8 2m 5.45712s S, 34 56m 28.7552s W",50800-060,1813
PE,RECIFE,US 257 PSF GILBERTO FREIRE,AV PADRE MOSCA DE CARVALHO,S/N,GUABIRABA,"AV PADRE MOSCA DE CARVALHO, GUABIRABA, RECIFE, PE, BRASIL",-7.964537599999999,-34.9245809,"Avenida Padre Mosca de Carvalho, Guabiraba, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 52490-070, Brasil","7 57m 52.3354s S, 34 55m 28.4912s W",52490-070,28045
PE,RECIFE,US 283 USF VILA BOA VISTA,RUA VER OTACILIO DE AZEVEDO,S/N,BREJO DE BEBERIBE,"RUA VER OTACILIO DE AZEVEDO, BREJO DE BEBERIBE, RECIFE, PE, BRASIL",-7.9985300000000015,-34.92451,"Avenida Vereador Otacílio de Azevedo, 52081, 52191, 52291, Recife","7 59m 54.708s S, 34 55m 28.236s W",52081,29106
PE,RECIFE,US 238 USF IRAQUE,RUA MEARIM,55,ESTANCIA,"RUA MEARIM, ESTANCIA, RECIFE, PE, BRASIL",-8.0902314,-34.9276562,"Rua Mearim, Iraque, Estância, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50771-450, Brasil","8 5m 24.833s S, 34 55m 39.5623s W",50771-450,22403
PE,RECIFE,US 299 USF JORDAO BAIXO,RUA JOSE MARTORANO,100,JORDAO,"RUA JOSE MARTORANO, JORDAO, RECIFE, PE, BRASIL",-8.1303012,-34.939255200000005,"Rua José Martorano, Jordão Baixo, Jordão, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51240-310, Brasil","8 7m 49.0843s S, 34 56m 21.3187s W",51240-310,3153479
PE,RECIFE,US 282 USF VILA DAS AEROMOCAS,RUA AIQUARA,25,COHAB,"RUA AIQUARA, COHAB, RECIFE, PE, BRASIL",-8.136264599999999,-34.9571804,"Rua Aiquara, UR-06, Zumbi do Pacheco, Cavaleiro, Jaboatão dos Guararapes, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51320-670, Brasil","8 8m 10.5526s S, 34 57m 25.8494s W",51320-670,29068
PE,RECIFE,US 172 USF TRES CARNEIROS,RUA IBITIARA,154,COHAB,"RUA IBITIARA, COHAB, RECIFE, PE, BRASIL",-8.126624000000001,-34.958506799999995,"Rua Ibitiara, Três Carneiros Baixo, Cohab, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51330-240, Brasil","8 7m 35.8464s S, 34 57m 30.6245s W",51330-240,2062
PE,RECIFE,US 265 USF MANGUEIRA I,RUA JUPIACARA,70,SAN MARTIN,"RUA JUPIACARA, SAN MARTIN, RECIFE, PE, BRASIL",-8.075239999999999,-34.924739200000005,"Rua Jupiáçara, San Martin, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50761-610, Brasil","8 4m 30.864s S, 34 55m 29.0611s W",50761-610,26336
PE,RECIFE,US 175 USF DR DIOGENES CAVALCANTI,RUA ALTO DA BRASILEIRA,1002,NOVA DESCOBERTA,"RUA ALTO DA BRASILEIRA, NOVA DESCOBERTA, RECIFE, PE, BRASIL",-8.0011878,-34.9356901,"Rua Alto da Brasileira, Nova Descoberta, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 52091-200, Brasil","8 0m 4.27608s S, 34 56m 8.48436s W",52091-200,1244
PE,RECIFE,US 442 USF UPINHA DIA SANTA LUZIA EMOCY KRAUSE,RUA LAGOA DO RANCHO,S/N,TORRE,"RUA LAGOA DO RANCHO, TORRE, RECIFE, PE, BRASIL",-8.0431854,-34.9123178,"Rua Lagoa do Rancho, Torre, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 50620-510, Brasil","8 2m 35.4674s S, 34 54m 44.3441s W",50620-510,9069569
PE,RECIFE,US 268 USF CAFESOPOLIS,RUA CAFEZOPOLIS,1920,IMBIRIBEIRA,"RUA CAFEZOPOLIS, IMBIRIBEIRA, RECIFE, PE, BRASIL",-8.0988338,-34.90900739999999,"Rua Cafezópolis, Conjunto Residêncial Cafesópolis, Imbiribeira, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, 51150-230, Brasil","8 5m 55.8017s S, 34 54m 32.4266s W",51150-230,26360
