UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point,cep
MG,PRESIDENTE OLEGARIO,UNIDADE BASICA DE SAUDE PLANALTO,PIMPIM MOREIRA,S/N,PLANALTO,"PIMPIM MOREIRA, PLANALTO, PRESIDENTE OLEGARIO, MG, BRASIL",-18.42309,-46.41233,"Rua Pimpim Moreira, 38750-000, Presidente Olegário","18 25m 23.124s S, 46 24m 44.388s W",38750-000
MG,PRESIDENTE OLEGARIO,UNIDADE BASICA DE SAUDE ZONA RURAL,RUA BREJO ALEGRE,300,PLANALTO,"RUA BREJO ALEGRE, PLANALTO, PRESIDENTE OLEGARIO, MG, BRASIL",-18.42073,-46.41469,"Rua Brejo Alegre, 38750-000, Presidente Olegário","18 25m 14.628s S, 46 24m 52.884s W",38750-000
MG,PRESIDENTE OLEGARIO,CLINICA MUNICIPAL MONSENHOR JOSE GUIMARAES,PRACA JOSE BATISTA MARRA,S/N,CENTRO,"PRACA JOSE BATISTA MARRA, CENTRO, PRESIDENTE OLEGARIO, MG, BRASIL",-18.41926,-46.42016,"Praça José Batista Marra, 38750-000, Presidente Olegário","18 25m 9.336s S, 46 25m 12.576s W",38750-000
MG,PRESIDENTE OLEGARIO,UNIDADE BASICA DE SAUDE DONA ZEZE,RUA MATADOURO,641,AEROPORTO,"RUA MATADOURO, AEROPORTO, PRESIDENTE OLEGARIO, MG, BRASIL",-18.42135,-46.41301,"Rua Matadouro, 38750-000, Presidente Olegário","18 25m 16.86s S, 46 24m 46.836s W",38750-000
MG,PRUDENTE DE MORAIS,UNIDADE BASICA DE SAUDE CAMPO BELO,ZE DO CLAUDIO,435,CAMPO BELO,"ZE DO CLAUDIO, CAMPO BELO, PRUDENTE DE MORAIS, MG, BRASIL",-19.47066,-44.15786,"Rua Zé do Cláudio, 35738-000, Prudente de Morais","19 28m 14.376s S, 44 9m 28.296s W",35738-000
MG,PRUDENTE DE MORAIS,CENTRO DE SAUDE DONA ANA,VICENTE VAZ DE MELO,805,SAO JOAO II,"VICENTE VAZ DE MELO, SAO JOAO II, PRUDENTE DE MORAIS, MG, BRASIL",-19.48698,-44.1529,"Rua Vicente Vaz de Melo, 35738-000, Prudente de Morais","19 29m 13.128s S, 44 9m 10.44s W",35738-000
MG,PRUDENTE DE MORAIS,UNIDADE CENTRAL DE SAUDE DE PRUDENTE DE MORAIS,RUA ANTONIO BARBOSA NETO,1080,MARACANA,"RUA ANTONIO BARBOSA NETO, MARACANA, PRUDENTE DE MORAIS, MG, BRASIL",-19.4745,-44.16012,"Rua Antônio Barbosa Neto, 35738-000, Prudente de Morais","19 28m 28.2s S, 44 9m 36.432s W",35738-000
MG,PRUDENTE DE MORAIS,UNIDADE BASICA DE SAUDE JUSA ABREU,ZITO GUISCEN,60,CENTRO,"ZITO GUISCEN, CENTRO, PRUDENTE DE MORAIS, MG, BRASIL",-19.48178,-44.15427,"Rua Zito Guiscen, 35738-000, Prudente de Morais","19 28m 54.408s S, 44 9m 15.372s W",35738-000
MG,PRUDENTE DE MORAIS,ESF HELVECIO BARBOSA,RUA JOSE DOS ANJOS,73,CAMPO DO SANTANA,"RUA JOSE DOS ANJOS, CAMPO DO SANTANA, PRUDENTE DE MORAIS, MG, BRASIL",-19.47435,-42.50966,"Rua Prudente de Morais, 35160-274, Santana do Paraíso","19 28m 27.66s S, 42 30m 34.776s W",35160-274
MG,QUARTEL GERAL,CENTRO DE SAUDE DE QUARTEL GERAL,RUA MANOEL CAEIRO,360,CENTRO,"RUA MANOEL CAEIRO, CENTRO, QUARTEL GERAL, MG, BRASIL",-19.27196,-45.55865,"Rua Manoel Caieiro, 35625-000, Quartel Geral","19 16m 19.056s S, 45 33m 31.14s W",35625-000
MG,QUELUZITO,CENTRO DE SAUDE DE QUELUZITOPSF ANJOS DA GUARDA,RUA PROFESSOR ELOY LACERDA,141,CENTRO,"RUA PROFESSOR ELOY LACERDA, CENTRO, QUELUZITO, MG, BRASIL",-20.73885,-43.88606,"Rua Professor Elói Lacerda, 36424-000, Queluzito","20 44m 19.86s S, 43 53m 9.816s W",36424-000
MG,RAPOSOS,RAPOSOS UBS AMERICO REIS LOPES PSF MORRO DAS BICAS,RUA PARAGUAI,4,MORRO DAS BICAS,"RUA PARAGUAI, MORRO DAS BICAS, RAPOSOS, MG, BRASIL",-19.77981,-44.0197,"Rua Paraguai, Ribeirão das Neves","19 46m 47.316s S, 44 1m 10.92s W",
MG,RAPOSOS,RAPOSOS UBS OSVALDO DA SILVA PSF AGUA LIMPA,RUA ARTHUR PESSOA,40,NOVO HORIZONTE,"RUA ARTHUR PESSOA, NOVO HORIZONTE, RAPOSOS, MG, BRASIL",-19.96174,-43.81181,"Rua Arthur Pessoa, 34400-000, Raposos","19 57m 42.264s S, 43 48m 42.516s W",34400-000
MG,RAPOSOS,RAPOSOS C M I DRA MARIOLGA DIAS DE FIGUEIREDO,RUA JOAQUIM TEIXEIRA,11,CENTRO,"RUA JOAQUIM TEIXEIRA, CENTRO, RAPOSOS, MG, BRASIL",-19.97199,-43.80755,"Rua Joaquim Teixeira, 34400-000, Raposos","19 58m 19.164s S, 43 48m 27.18s W",34400-000
MG,RAPOSOS,RAPOSOS UBS JOAO BATISTA BARROS PSF MATADOURO,RUA HERVAL SILVA,944,MATADOURO,"RUA HERVAL SILVA, MATADOURO, RAPOSOS, MG, BRASIL",-19.9554,-43.81084,"Estrada do Matadouro & Rua Herval Silva, 34400, Raposos","19 57m 19.44s S, 43 48m 39.024s W",34400
MG,RAPOSOS,RAPOSOS PSF MORRO DAS BICAS II,RUA PARAGUAI,4,MORRO DAS BICAS,"RUA PARAGUAI, MORRO DAS BICAS, RAPOSOS, MG, BRASIL",-19.77981,-44.0197,"Rua Paraguai, Ribeirão das Neves","19 46m 47.316s S, 44 1m 10.92s W",
MG,RAUL SOARES,UNIDADE BASICA DE SAUDE DA VILA PARENTE,RUA BOM JESUS,S/N,BOM JESUS,"RUA BOM JESUS, BOM JESUS, RAUL SOARES, MG, BRASIL",-19.8247028,-42.3195002,"Rua Levi Caetano de Souza, Bairro Raul Soares, Bom Jesus do Galho, Região Geográfica Imediata de Caratinga, Região Geográfica Intermediária de Ipatinga, Minas Gerais, Região Sudeste, 35340-000, Brasil","19 49m 28.9301s S, 42 19m 10.2007s W",35340-000
MG,RAUL SOARES,UNIDADE BASICA DE SAUDE PAULO CESAR PIRES,RUA AGOSTINHO BRAGA,41,TARZA,"RUA AGOSTINHO BRAGA, TARZA, RAUL SOARES, MG, BRASIL",-20.10495,-42.45975,"Rua Agostinho Braga, 35350-000, Raul Soares","20 6m 17.82s S, 42 27m 35.1s W",35350-000
MG,RAUL SOARES,POSTO DE SAUDE DE SAO SEBASTIAO DO OCULO,PRCA OTAVIANO PIRES,155,ZONA RURAL,"PRCA OTAVIANO PIRES, ZONA RURAL, RAUL SOARES, MG, BRASIL",-19.92247,-43.94435,"Praça Raul Soares, 30180-030, Belo Horizonte","19 55m 20.892s S, 43 56m 39.66s W",30180-030
MG,RAUL SOARES,UNIDADE BASICA DE SAUDE FARMACEUTICO ANIBAL MAIA,PREFEITO WILSON DAMIAO,161,BICUIBA,"PREFEITO WILSON DAMIAO, BICUIBA, RAUL SOARES, MG, BRASIL",-20.085697,-42.3536669,"Rua Prefeito Wilson Damião, Bicuíba, Raul Soares, Região Geográfica Imediata de Caratinga, Região Geográfica Intermediária de Ipatinga, Minas Gerais, Região Sudeste, Brasil","20 5m 8.5092s S, 42 21m 13.2008s W",
MG,RAUL SOARES,UNIDADE BASICA DE SAUDE FRANCISCO DE OLIVEIRA CUNHA,RUA MANUEL RODRIGUES COSTA,8,VERMELHO VELHO,"RUA MANUEL RODRIGUES COSTA, VERMELHO VELHO, RAUL SOARES, MG, BRASIL",-19.99565,-42.34062,"Vermelho Velho, Raul Soares","19 59m 44.34s S, 42 20m 26.232s W",
MG,RAUL SOARES,UNIDADE BASICA DE SAUDE JOSE MARIA DE MATOS,RUA FRANKLIN JOSE DA SILVA,355,ZONA RURAL,"RUA FRANKLIN JOSE DA SILVA, ZONA RURAL, RAUL SOARES, MG, BRASIL",-19.95549,-42.43859,"Rua Franklin José da Silva, 35355-000, Raul Soares","19 57m 19.764s S, 42 26m 18.924s W",35355-000
MG,RAUL SOARES,UNIDADE BASICA DE SAUDE N SENHORA DE SANTANA DO TABULEIRO,AV DR JOSE GROSSI,90,SANTANA DO TABULEIRO,"AV DR JOSE GROSSI, SANTANA DO TABULEIRO, RAUL SOARES, MG, BRASIL",-19.929817,-42.1997337,"Avenida Doutor José Grossi, Santana do Tabuleiro, Raul Soares, Região Geográfica Imediata de Caratinga, Região Geográfica Intermediária de Ipatinga, Minas Gerais, Região Sudeste, Brasil","19 55m 47.3412s S, 42 11m 59.0413s W",
MG,RAUL SOARES,POSTO DE SAUDE CORNELIO ALVES,RUA CORONEL AMANTINO MACIEL,45,ZONA RURAL,"RUA CORONEL AMANTINO MACIEL, ZONA RURAL, RAUL SOARES, MG, BRASIL",-20.11218,-42.46278,"Rua Coronel José Pires, 35350-000, Raul Soares","20 6m 43.848s S, 42 27m 46.008s W",35350-000
MG,RAUL SOARES,UNIDADE BASICA DE SAUDE DA VILA BARBOSA,AVENIDA LEOPOLDINA,121,VILA BARBOSA,"AVENIDA LEOPOLDINA, VILA BARBOSA, RAUL SOARES, MG, BRASIL",-20.11684,-42.4634,"Avenida Leopoldina, 35350-000, Raul Soares","20 7m 0.624s S, 42 27m 48.24s W",35350-000
MG,RAUL SOARES,UNIDADE BASICA DE SAUDE SOTERO SILVEIRA DE SOUZA,RUA FRANCISCA ROSA,86,CENTRO,"RUA FRANCISCA ROSA, CENTRO, RAUL SOARES, MG, BRASIL",-20.10537,-42.455,"Rua Francisca Rosa, 35350-000, Raul Soares","20 6m 19.332s S, 42 27m 18s W",35350-000
MG,RAUL SOARES,UNIDADE BASICA DE SAUDE MORRO DAS PEDRAS,RUA ISABEL SILVEIRA,65,BAIRRO SODRE,"RUA ISABEL SILVEIRA, BAIRRO SODRE, RAUL SOARES, MG, BRASIL",-20.09748,-42.45169,"Rua Professora Izabel Silveira, 35350-000, Raul Soares","20 5m 50.928s S, 42 27m 6.084s W",35350-000
MG,RECREIO,POSTO DE SAUDE M ROSA DA CONCEICAO SILVA,RUA VALTER DIAS,S/N,ALTO DO ASILO,"RUA VALTER DIAS, ALTO DO ASILO, RECREIO, MG, BRASIL",-16.2505,-40.14864,"Rua José Dias Gonçalves, 39928-000, Santa Maria do Salto","16 15m 1.8s S, 40 8m 55.104s W",39928-000
MG,RECREIO,POSTO DE SAUDE ALTINA MARIA DA CONCEICAO,RUA MARIA ANTONIO PIMENTA,S/N,ZONA RURAL,"RUA MARIA ANTONIO PIMENTA, ZONA RURAL, RECREIO, MG, BRASIL",-19.7815,-42.12582,"Rua Maria Raimunda Soares Pimenta, 35302-273, Caratinga","19 46m 53.4s S, 42 7m 32.952s W",35302-273
MG,RECREIO,POSTO DE SAUDE DE ANGATURAMA,RUA DA ESTACAO,S/N,ZONA RURAL,"RUA DA ESTACAO, ZONA RURAL, RECREIO, MG, BRASIL",-21.59061,-42.49924,"Rua da Estação, 36704-000, Leopoldina","21 35m 26.196s S, 42 29m 57.264s W",36704-000
MG,RECREIO,UNIDADE BASICA DR SAMUEL SIQUEIRA DE OLIVEIRA,RUA DOUTOR RONALDO FERNANDES CARDOSO,S/N,SEBASTIAO DADU ARRUD,"RUA DOUTOR RONALDO FERNANDES CARDOSO, SEBASTIAO DADU ARRUD, RECREIO, MG, BRASIL",-20.92272,-46.9939,"Rua Doutor Ronaldo Fróes, 37950-000, São Sebastião do Paraíso","20 55m 21.792s S, 46 59m 38.04s W",37950-000
MG,RECREIO,UNIDADE DE SAUDE DR RUIMAR COSTA AZEVEDO,TRAVESSA TIANO,S/N,PLANALTO,"TRAVESSA TIANO, PLANALTO, RECREIO, MG, BRASIL",-21.51824,-42.47405,"Travessa Tiano, 36740-000, Recreio","21 31m 5.664s S, 42 28m 26.58s W",36740-000
MG,RECREIO,POSTO DE SAUDE BARREIRO,PRACA AUGUSTO MARCHITO,S/N,ZONA RURAL,"PRACA AUGUSTO MARCHITO, ZONA RURAL, RECREIO, MG, BRASIL",-16.37445,-40.53556,"Praça Augusto Dutra, 39950-000, Rubim","16 22m 28.02s S, 40 32m 8.016s W",39950-000
MG,REDUTO,CENTRO DE SAUDE DE REDUTO,BR 262,S/N,ZONA RURAL,"BR 262, ZONA RURAL, REDUTO, MG, BRASIL",-20.24694,-41.94908,"BR-262, 36920-000, Reduto","20 14m 48.984s S, 41 56m 56.688s W",36920-000
MG,REDUTO,UBS JAGUARAI,R PRINCIPAL,S/N,ZONA RURAL J AGUARAI,"R PRINCIPAL, ZONA RURAL J AGUARAI, REDUTO, MG, BRASIL",-21.35827,-45.50555,"Estrada para Zona Rural Dois & Avenida Joana Silveira da Cruz Brito, 37190, Três Pontas","21 21m 29.772s S, 45 30m 19.98s W",37190
MG,REDUTO,ESF CANARIO DA TERRA,RODOVIA BR 262,S/N,CENTRO,"RODOVIA BR 262, CENTRO, REDUTO, MG, BRASIL",-19.9001,-43.66946,"Rua do Mato Dentro, 262, 34800-000, Caeté","19 54m 0.36s S, 43 40m 10.056s W",34800-000
MG,RESENDE COSTA,CENTRO DE SAUDE CURRALINHO DOS PAULAS,CURRALINHO DOS PAULAS,S/N,ZONA RURAL,"CURRALINHO DOS PAULAS, ZONA RURAL, RESENDE COSTA, MG, BRASIL",-20.92169,-44.2342,"Rua dos Inconfidentes, 36340-000, Resende Costa","20 55m 18.084s S, 44 14m 3.12s W",36340-000
MG,RESENDE COSTA,PSF SAUDE EM FOCO,PRACA MARCOS REIS,60,CENTRO,"PRACA MARCOS REIS, CENTRO, RESENDE COSTA, MG, BRASIL",-21.13374,-44.26203,"Praça Doutor Paulo Teixeira & Rua Resende Costa, 36300, São João del Rei","21 8m 1.464s S, 44 15m 43.308s W",36300
MG,RESENDE COSTA,PSF URDINDO CUIDADO TECENDO SAUDE,RUA DAS ROSAS,55,JARDIM,"RUA DAS ROSAS, JARDIM, RESENDE COSTA, MG, BRASIL",-20.91924,-44.23481,"Rua das Violetas, 36340-000, Resende Costa","20 55m 9.264s S, 44 14m 5.316s W",36340-000
MG,RESENDE COSTA,CENTRO DE SAUDE DE JACARANDIRA,PRACA DR COSTA PINTO,S/N,ZONA RURAL,"PRACA DR COSTA PINTO, ZONA RURAL, RESENDE COSTA, MG, BRASIL",-21.13374,-44.26203,"Praça Doutor Paulo Teixeira & Rua Resende Costa, 36300, São João del Rei","21 8m 1.464s S, 44 15m 43.308s W",36300
MG,RESENDE COSTA,PSF ELO SAUDAVEL,RUA MARIA CELINA DE RESENDE,75,ZE PADEIRO,"RUA MARIA CELINA DE RESENDE, ZE PADEIRO, RESENDE COSTA, MG, BRASIL",-20.92601,-44.23485,"Rua Maria Eliza de Resende, 36340-000, Resende Costa","20 55m 33.636s S, 44 14m 5.46s W",36340-000
MG,RESENDE COSTA,CENTRO DE SAUDE DO CAJURU,POVOADO DO CAJURU,S/N,ZONA RURUAL,"POVOADO DO CAJURU, ZONA RURUAL, RESENDE COSTA, MG, BRASIL",-21.24704,-43.56255,"Rua Joana de Resende Costa Mendes, 36215-000, Santa Bárbara do Tugúrio","21 14m 49.344s S, 43 33m 45.18s W",36215-000
MG,RESENDE COSTA,CENTRO DE SAUDE DO RIBEIRAO DE SANTO ANTONIO,POVOADO DO RIBEIRAO DE SANTO ANTONIO,0,ZONA RURAL,"POVOADO DO RIBEIRAO DE SANTO ANTONIO, ZONA RURAL, RESENDE COSTA, MG, BRASIL",-20.93448,-44.93163,"Rua Domerges Severino de Resende, 37262-000, Santo Antônio do Amparo","20 56m 4.128s S, 44 55m 53.868s W",37262-000
MG,RESENDE COSTA,CENTRO DE SAUDE DOS PINTOS,POVOADO DOS PINTOS,S/N,ZONA RURAL,"POVOADO DOS PINTOS, ZONA RURAL, RESENDE COSTA, MG, BRASIL",-20.92169,-44.2342,"Rua dos Inconfidentes, 36340-000, Resende Costa","20 55m 18.084s S, 44 14m 3.12s W",36340-000
MG,RESENDE COSTA,CENTRO DE SAUDE DE RESENDE COSTA,PRACA MARCOS REIS,60,CENTRO,"PRACA MARCOS REIS, CENTRO, RESENDE COSTA, MG, BRASIL",-21.13374,-44.26203,"Praça Doutor Paulo Teixeira & Rua Resende Costa, 36300, São João del Rei","21 8m 1.464s S, 44 15m 43.308s W",36300
MG,RESPLENDOR,CENTRO DE SAUDE IIRESPLENDOR,RUA DOUTOR GERSON S FREIRE,230,CENTRO,"RUA DOUTOR GERSON S FREIRE, CENTRO, RESPLENDOR, MG, BRASIL",-19.3276,-41.25421,"Rua Doutor Gerson Silva Freire, 35230-000, Resplendor","19 19m 39.36s S, 41 15m 15.156s W",35230-000
MG,RESPLENDOR,CENTRO DE SAUDE I UAPS JOSE PINTO NETO,RUA JACOB SCHWENCK,100,NOSSA SRA FATIMA,"RUA JACOB SCHWENCK, NOSSA SRA FATIMA, RESPLENDOR, MG, BRASIL",-17.84286,-40.38082,"Rua Resplendor, 39860-000, Nanuque","17 50m 34.296s S, 40 22m 50.952s W",39860-000
MG,RESPLENDOR,UNIDADE DE APOIO CAMPO ALEGRE,RUA TRES,74,CAMPO ALEGRE,"RUA TRES, CAMPO ALEGRE, RESPLENDOR, MG, BRASIL",-19.0995709,-41.0337876,"Rua Três, Campo Alegre de Minas, Resplendor, Região Geográfica Imediata de Aimorés - Resplendor, Região Geográfica Intermediária de Governador Valadares, Minas Gerais, Região Sudeste, Brasil","19 5m 58.4552s S, 41 2m 1.63536s W",
MG,RESPLENDOR,UNIDADE DE ATENCAO PRIMARIA A SAUDE DR SILVIO LEAL,RUA JARBAS FRANCO,21,CENTRO,"RUA JARBAS FRANCO, CENTRO, RESPLENDOR, MG, BRASIL",-19.32381,-41.25828,"Escadaria Jarbas Franco, 35230-000, Resplendor","19 19m 25.716s S, 41 15m 29.808s W",35230-000
MG,RESPLENDOR,UNIDADE DE ATENCAO PRIMARIA ENFERMEIRA ROSA DE JESUS,DELVANO ANTONIO DA SILVA,58,SAO VICENTE,"DELVANO ANTONIO DA SILVA, SAO VICENTE, RESPLENDOR, MG, BRASIL",-19.3375098,-41.2572201,"Rua Delvano Antônio da Silva, São Vicente, Resplendor, Região Geográfica Imediata de Aimorés - Resplendor, Região Geográfica Intermediária de Governador Valadares, Minas Gerais, Região Sudeste, 35230-000, Brasil","19 20m 15.0353s S, 41 15m 25.9924s W",35230-000
MG,RESPLENDOR,UNIDADE DE APOIO NICOLANDIA,RUA PRINCIPAL,67,NICOLANDIA,"RUA PRINCIPAL, NICOLANDIA, RESPLENDOR, MG, BRASIL",-19.79852,-43.43442,"Rua Principal, 35970-000, Barão de Cocais","19 47m 54.672s S, 43 26m 3.912s W",35970-000
MG,RESPLENDOR,UNIDADE BASICA DE SAUDE DR MANOEL MAURO LADEIRA VILAS,RUA DOS MISSIONARIOS,52,VILA CALIXTO,"RUA DOS MISSIONARIOS, VILA CALIXTO, RESPLENDOR, MG, BRASIL",-22.22402,-54.80083,"Rua dos Missionários, 79806, 79830, Dourados","22 13m 26.472s S, 54 48m 2.988s W",79806
MG,RESPLENDOR,UNIDADE DE APOIO INDEPENDENCIA,RUA SEBASTIAO MORAES,120,VILA INDEPENDENCIA,"RUA SEBASTIAO MORAES, VILA INDEPENDENCIA, RESPLENDOR, MG, BRASIL",-20.72211,-42.86355,"Rua Sebastião Moraes, 36576-364, Viçosa","20 43m 19.596s S, 42 51m 48.78s W",36576-364
MG,RESSAQUINHA,UNIDADE DE ATENCAO PRIMARIA A SAUDE DE RESSAQUINHA,PRACA DOM OSCAR DE OLIVERIA,S/N,ROSA MISTICA,"PRACA DOM OSCAR DE OLIVERIA, ROSA MISTICA, RESSAQUINHA, MG, BRASIL",-20.38544,-43.41967,"Praça Dom Oscar de Oliveira, 35420-000, Mariana","20 23m 7.584s S, 43 25m 10.812s W",35420-000
MG,RESSAQUINHA,UAPS ANDRE LUCIO BARBOSA,SIMAO TAMM,S/N,ZONA RURAL,"SIMAO TAMM, ZONA RURAL, RESSAQUINHA, MG, BRASIL",-19.88845,-43.94625,"Rua Simão Tamm, 31130-250, Belo Horizonte","19 53m 18.42s S, 43 56m 46.5s W",31130-250
MG,RESSAQUINHA,UAPS JUDITH PINTO TEODORO,QUILOMBO,S/N,ZONA RURAL,"QUILOMBO, ZONA RURAL, RESSAQUINHA, MG, BRASIL",-21.35414,-45.50223,"Estrada para Zona Rural Dois, 37190-000, Três Pontas","21 21m 14.904s S, 45 30m 8.028s W",37190-000
MG,RIACHINHO,EQUIPE DE SAUDE DA FAMILIA PRO VIDA III,AVENIDA AFONSO PENA,181,CENTRO,"AVENIDA AFONSO PENA, CENTRO, RIACHINHO, MG, BRASIL",-16.22981,-46.00004,"Avenida Afonso Pena, 38640-000, Riachinho","16 13m 47.316s S, 46 0m 0.144s W",38640-000
MG,RIACHINHO,POSTO DE SAUDE DE CAIO MARTINS,POVOADO DE CAIO MARTINS,S/N,ZONA RURAL,"POVOADO DE CAIO MARTINS, ZONA RURAL, RIACHINHO, MG, BRASIL",-19.15384,-45.45052,"Rua Treze de Maio, 35620-000, Abaeté","19 9m 13.824s S, 45 27m 1.872s W",35620-000
MG,RIACHINHO,CENTRO MUNICIPAL DE SAUDE DE RIACHINHO,AVENIDA JK,S/N,CENTRO,"AVENIDA JK, CENTRO, RIACHINHO, MG, BRASIL",-20.08818,-45.29528,"Avenida JK, 35560-000, Santo Antônio do Monte","20 5m 17.448s S, 45 17m 43.008s W",35560-000
MG,RIACHINHO,POSTO DE SAUDE DE BURITIZEIRO,POVOADO DE BURITIZEIRO,S/N,ZONA RURAL,"POVOADO DE BURITIZEIRO, ZONA RURAL, RIACHINHO, MG, BRASIL",-17.34804,-49.93089,"Via de Acesso à Zona Rural, 75940-000, Edéia","17 20m 52.944s S, 49 55m 51.204s W",75940-000
MG,RIACHINHO,HOSPITAL SANTO ANTONIO,AVENIDA JK,445,CENTRO,"AVENIDA JK, CENTRO, RIACHINHO, MG, BRASIL",-20.08818,-45.29528,"Avenida JK, 35560-000, Santo Antônio do Monte","20 5m 17.448s S, 45 17m 43.008s W",35560-000
MG,RIACHINHO,EQUIPE SAUDE DA FAMILIA PROVIDA I,LEONTINO JOSE PEREIRA,22,CENTRO,"LEONTINO JOSE PEREIRA, CENTRO, RIACHINHO, MG, BRASIL",-19.45677,-43.11258,"Rua Leontino José Pereira, 35910-000, Santa Maria de Itabira","19 27m 24.372s S, 43 6m 45.288s W",35910-000
MG,RIACHO DOS MACHADOS,CENTRO DE SAUDE DE RIACHO DOS MACHADOS,PRACA SANTO ANTONIO,1,CENTRO,"PRACA SANTO ANTONIO, CENTRO, RIACHO DOS MACHADOS, MG, BRASIL",-16.00815,-43.04785,"Rua Santo Antônio, 39529-000, Riacho dos Machados","16 0m 29.34s S, 43 2m 52.26s W",39529-000
MG,RIACHO DOS MACHADOS,UBS DE VILA SANTA RITA,VILA SANTA RITA,S/N,ZONA RURAL,"VILA SANTA RITA, ZONA RURAL, RIACHO DOS MACHADOS, MG, BRASIL",-16.00361,-43.04255,Riacho dos Machados,"16 0m 12.996s S, 43 2m 33.18s W",
MG,RIACHO DOS MACHADOS,UBS VILA BEM QUERER,VILA SANTA RITA,S/N,ZONA RURAL,"VILA SANTA RITA, ZONA RURAL, RIACHO DOS MACHADOS, MG, BRASIL",-16.00361,-43.04255,Riacho dos Machados,"16 0m 12.996s S, 43 2m 33.18s W",
MG,RIACHO DOS MACHADOS,UBS PEIXE BRAVO,PEIXE BRAVO,S/N,ZONA RURAL,"PEIXE BRAVO, ZONA RURAL, RIACHO DOS MACHADOS, MG, BRASIL",-16.00361,-43.04255,Riacho dos Machados,"16 0m 12.996s S, 43 2m 33.18s W",
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA METROPOLITANO,RUA 42,5,FAZENDA CASTRO,"RUA 42, FAZENDA CASTRO, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7507021,-44.1530355,"Rua Divinolândia, Vale da Prata, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 35740-000, Brasil","19 45m 2.52756s S, 44 9m 10.9278s W",35740-000
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA LIBERDADE,AV E,814,LIBERDADE,"AV E, LIBERDADE, RIBEIRAO DAS NEVES, MG, BRASIL",-19.8269046,-44.0858268,"Avenida E, Liberdade, San Marino, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33880-120, Brasil","19 49m 36.8566s S, 44 5m 8.97648s W",33880-120
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA ALTO VENEZA,RUA MARIA ANGELINA GOMES,1001,VENEZA,"RUA MARIA ANGELINA GOMES, VENEZA, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7733723,-44.1416921,"Rua Maria Angelina Gomes, Veneza, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33821-200, Brasil","19 46m 24.1403s S, 44 8m 30.0916s W",33821-200
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA AREIAS I,RUA SAO LUCAS,173,AREIAS,"RUA SAO LUCAS, AREIAS, RIBEIRAO DAS NEVES, MG, BRASIL",-19.76685,-44.002599100000005,"Rua São Lucas, José Maria da Costa, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33927-011, Brasil","19 46m 0.66s S, 44 0m 9.35676s W",33927-011
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA BARCELONA,RUA TRINTA E SETE,250,ROSANEVES,"RUA TRINTA E SETE, ROSANEVES, RIBEIRAO DAS NEVES, MG, BRASIL",-19.77477,-44.0562,"Rua Trinta e Sete, Ribeirão das Neves","19 46m 29.172s S, 44 3m 22.32s W",
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA BOTAFOGO,RUA DUQUE DE CAXIAS,52,BOTAFOGO,"RUA DUQUE DE CAXIAS, BOTAFOGO, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7903748,-44.0175429,"Rua Duque de Caxias, Botafogo, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33900-450, Brasil","19 47m 25.3493s S, 44 1m 3.15444s W",33900-450
MG,RIBEIRAO DAS NEVES,UNIDADE DE SAUDE DA FAMILIA CEREJEIRAS,RUA BANGU,65,CEREJEIRAS,"RUA BANGU, CEREJEIRAS, RIBEIRAO DAS NEVES, MG, BRASIL",-19.7948626,-44.0103258,"Rua Bangu, Urca, Justinópolis, Ribeirão das Neves, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 33900-450, Brasil","19 47m 41.5054s S, 44 0m 37.1729s W",33900-450
