UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point,cep
PB,SAO SEBASTIAO DE LAGOA DE ROCA,UBSF ANTONIO PEDRO DOS SANTOS,SITIO GERALDO,S/N,ZONA RURAL,"SITIO GERALDO, ZONA RURAL, SAO SEBASTIAO DE LAGOA DE ROCA, PB, BRASIL",-7.10422,-35.86798,São Sebastião de Lagoa de Roça,"7 6m 15.192s S, 35 52m 4.728s W",
PB,SAO SEBASTIAO DE LAGOA DE ROCA,UBSF SANTA TEREZINHA,RUA FAUSTINO MOURA,S/N,BELA VISTA,"RUA FAUSTINO MOURA, BELA VISTA, SAO SEBASTIAO DE LAGOA DE ROCA, PB, BRASIL",-7.10752,-35.87116,"Rua Faustino Moura, 58119-000, São Sebastião de Lagoa de Roça","7 6m 27.072s S, 35 52m 16.176s W",58119-000
PB,SAO SEBASTIAO DE LAGOA DE ROCA,UBSF ABEL FRANCISCO BEZERRA,RUA ADEMAR FELIPE DA SILVA,S/N,CENTRO,"RUA ADEMAR FELIPE DA SILVA, CENTRO, SAO SEBASTIAO DE LAGOA DE ROCA, PB, BRASIL",-7.10217,-35.86638,"Rua Asemar Freire da Silva, 58119-000, São Sebastião de Lagoa de Roça","7 6m 7.812s S, 35 51m 58.968s W",58119-000
PB,SAO SEBASTIAO DE LAGOA DE ROCA,UBSF MANGUAPE,SITIO MANGUAPE,S/N,ZONA RURAL,"SITIO MANGUAPE, ZONA RURAL, SAO SEBASTIAO DE LAGOA DE ROCA, PB, BRASIL",-7.10422,-35.86798,São Sebastião de Lagoa de Roça,"7 6m 15.192s S, 35 52m 4.728s W",
PB,SAO SEBASTIAO DE LAGOA DE ROCA,UBSF SANTO ANTONIO,SITIO CANTA GALO,S/N,ZONA RURAL,"SITIO CANTA GALO, ZONA RURAL, SAO SEBASTIAO DE LAGOA DE ROCA, PB, BRASIL",-7.10422,-35.86798,São Sebastião de Lagoa de Roça,"7 6m 15.192s S, 35 52m 4.728s W",
PB,SAO SEBASTIAO DO UMBUZEIRO,ESF 01 SAO SEBASTIAO DO UMBUZEIRO,RUA FRANKLIN BEZERRA NEVES,152,CENTRO,"RUA FRANKLIN BEZERRA NEVES, CENTRO, SAO SEBASTIAO DO UMBUZEIRO, PB, BRASIL",-8.15206,-37.00778,"Rua Franklin Bezerra Neves, 58510-000, São Sebastião do Umbuzeiro","8 9m 7.416s S, 37 0m 28.008s W",58510-000
PB,SAO SEBASTIAO DO UMBUZEIRO,ESF 02,SITIO SANTO ANTONIO,S/N,ZONA RURAL,"SITIO SANTO ANTONIO, ZONA RURAL, SAO SEBASTIAO DO UMBUZEIRO, PB, BRASIL",-8.15309,-37.00958,São Sebastião do Umbuzeiro,"8 9m 11.124s S, 37 0m 34.488s W",
PB,SERIDO,UBSF SANTA MARIA,SITIO SANTA MARIA,S/N,ZONA RURAL,"SITIO SANTA MARIA, ZONA RURAL, SERIDO, PB, BRASIL",-5.96769,-35.89371,"Sítio Santa Maria, 59410-000, Barcelona","5 58m 3.684s S, 35 53m 37.356s W",59410-000
PB,SERIDO,UBSF SERIDO,RUA JOSE BARBOSA DE MEDEIROS,S/N,CENTRO,"RUA JOSE BARBOSA DE MEDEIROS, CENTRO, SERIDO, PB, BRASIL",-6.44732,-36.88214,"Rua José Cirne de Medeiros, 59378-000, São José do Seridó","6 26m 50.352s S, 36 52m 55.704s W",59378-000
PB,SERIDO,UBSF JOSE MARCOS LUIZ DE SOUSA,AVENIDA SENADOR RUI CARNEIRO,S/N,CENTRO,"AVENIDA SENADOR RUI CARNEIRO, CENTRO, SERIDO, PB, BRASIL",-7.01863,-34.83916,"Rua Senador Rui Carneiro, 58105-081, Cabedelo","7 1m 7.068s S, 34 50m 20.976s W",58105-081
PB,SERIDO,UBSF ACUDINHO,SITIO ACUDINHO,S/N,ZONA RURAL,"SITIO ACUDINHO, ZONA RURAL, SERIDO, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,SERIDO,UNIDADE MISTA HOSP MARIA AUXILIADORA P DE GOUVEIA,RUA PREFEITO INACIO CLAUDINO,125,CENTRO,"RUA PREFEITO INACIO CLAUDINO, CENTRO, SERIDO, PB, BRASIL",-6.93429,-36.4033,"Rua Prefeito Inácio Claudino, 58158, 58159, São Vicente do Seridó","6 56m 3.444s S, 36 24m 11.88s W",58158
PB,SERIDO,UBSF V,RUA PRESIDENTE VARGAS,S/N,CENTRO,"RUA PRESIDENTE VARGAS, CENTRO, SERIDO, PB, BRASIL",-6.93146,-36.40234,"Rua Presidente Vargas, 58159-000, São Vicente do Seridó","6 55m 53.256s S, 36 24m 8.424s W",58159-000
PB,SAPE,UNIDADE SAUDE DA FAMILIA PSF XVI RUA NOVA II,RUA EPAMINONDAS DE MENEZES,S/N,RUA NOVA,"RUA EPAMINONDAS DE MENEZES, RUA NOVA, SAPE, PB, BRASIL",-7.08779,-35.24201,"Rua Epaminondas M. de Menezes, 58340-000, Sapé","7 5m 16.044s S, 35 14m 31.236s W",58340-000
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF V RENASCENCA,SITI O ESPERANCA,S/N,ZONA RURAL,"SITI O ESPERANCA, ZONA RURAL, SAPE, PB, BRASIL",-7.08482,-35.21876,"Rua Orlando Soares, 58340-000, Sapé","7 5m 5.352s S, 35 13m 7.536s W",58340-000
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF XII JOAO URSULO,RUA JANUARIO GOMES,3,CENTRO,"RUA JANUARIO GOMES, CENTRO, SAPE, PB, BRASIL",-7.0940716,-35.2324482,"Rua Januário Gomes, Centro, Sapé, Região Geográfica Imediata de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58340-000, Brasil","7 5m 38.6578s S, 35 13m 56.8135s W",58340-000
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF XVIII RENATO RIBEIRO II,RUA ANTONIO ALVES DA SILVA,81,LOT RENATO RCOUTIN,"RUA ANTONIO ALVES DA SILVA, LOT RENATO RCOUTIN, SAPE, PB, BRASIL",-7.08821,-35.21904,"Travessa Antônio Alves da Silva, 58340-000, Sapé","7 5m 17.556s S, 35 13m 8.544s W",58340-000
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF I USINA SANTA HELENA,USINA SANTA HELENA,S/N,ZONA RURAL,"USINA SANTA HELENA, ZONA RURAL, SAPE, PB, BRASIL",-6.72189,-38.64036,Santa Helena,"6 43m 18.804s S, 38 38m 25.296s W",
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF XIII MARAU,SITIO MARAU,S/N,ZONA RURAL,"SITIO MARAU, ZONA RURAL, SAPE, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF VIII JOSE FELICIANO,RUA JOSE RODRIGUES CHAVES,S/N,CONJUNTO JOSE FELICI,"RUA JOSE RODRIGUES CHAVES, CONJUNTO JOSE FELICI, SAPE, PB, BRASIL",-7.09786,-35.22432,"Rua José Rodrigues Chaves, 58340-000, Sapé","7 5m 52.296s S, 35 13m 27.552s W",58340-000
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF IX RUA NOVA I,AVENIDA COMENDADOR RENATO RIBEIRO COUTINHO,779,RUA NOVA,"AVENIDA COMENDADOR RENATO RIBEIRO COUTINHO, RUA NOVA, SAPE, PB, BRASIL",-7.09671,-35.23163,"Avenida Comendador Renato Ribeiro Coutinho, 58340-000, Sapé","7 5m 48.156s S, 35 13m 53.868s W",58340-000
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF VI INHAUA,SITIO INHAUA,S/N,ZINA RURAL,"SITIO INHAUA, ZINA RURAL, SAPE, PB, BRASIL",,,,,
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF IV LOT RENATO RIBEIRO I,RUA LUDJERO PEREIRA DA SILVA,41,LOT RENATO RIBEIRO,"RUA LUDJERO PEREIRA DA SILVA, LOT RENATO RIBEIRO, SAPE, PB, BRASIL",-7.10373,-35.214,"Avenida Comendador Renato Ribeiro Coutinho & Rua Edite Pereira da Silva, 58340, Sapé","7 6m 13.428s S, 35 12m 50.4s W",58340
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF VII PORTAL II,RUA BALBINO ALVES BARBOSA,S/N,PORTAL 2,"RUA BALBINO ALVES BARBOSA, PORTAL 2, SAPE, PB, BRASIL",-7.11011,-35.23403,"Rua Balbino Alves Barbosa, 58340-000, Sapé","7 6m 36.396s S, 35 14m 2.508s W",58340-000
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF II TERRA NOVA,RUA PROJETADA,S/N,TERRA NOVA,"RUA PROJETADA, TERRA NOVA, SAPE, PB, BRASIL",-7.1038,-35.21082,"Rua Projetada, 58340-000, Sapé","7 6m 13.68s S, 35 12m 38.952s W",58340-000
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF X SAO FRANCISCO,RUA FRANCISCO LAURENTINO,125,CONJ SAO FRANCISCO,"RUA FRANCISCO LAURENTINO, CONJ SAO FRANCISCO, SAPE, PB, BRASIL",-7.08246,-35.22831,"Rua Francisco Laurentino, 58340-000, Sapé","7 4m 56.856s S, 35 13m 41.916s W",58340-000
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF XIX CASTRO PINTO II,TRAVESSA SOLON DE LUCENA,62,CENTRO,"TRAVESSA SOLON DE LUCENA, CENTRO, SAPE, PB, BRASIL",-7.097661200000001,-35.230895700000005,"Travessa solon de Lucena, Centro, Sapé, Região Geográfica Imediata de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58340-000, Brasil","7 5m 51.5803s S, 35 13m 51.2245s W",58340-000
PB,SAPE,PSF XVII UNIDADE DE SAUDE LOT ANTONIO MARIZ,RUA MACHADO DE ASSIS,137,LOT ANTONIO MARIZ,"RUA MACHADO DE ASSIS, LOT ANTONIO MARIZ, SAPE, PB, BRASIL",-7.08865,-35.23236,"Rua Machado de Assís, 58340-000, Sapé","7 5m 19.14s S, 35 13m 56.496s W",58340-000
PB,SAPE,PSF XIV UNIDADA DE SAUDE DE AGROVILA,RUA ADELAIDE CHAVES DE ARAUJO,34,AGROVILA,"RUA ADELAIDE CHAVES DE ARAUJO, AGROVILA, SAPE, PB, BRASIL",-7.25434,-35.88364,"Rua Emílio de Araújo Chaves, Campina Grande","7 15m 15.624s S, 35 53m 1.104s W",
PB,SAPE,PSF XV UNIDADE DE SAUDE AUGUSTO DOS ANJOS,NOVA DESCOBERTA,S/N,CENTRO,"NOVA DESCOBERTA, CENTRO, SAPE, PB, BRASIL",-6.97049,-34.83462,"Rua Nova Descoberta, 58100-592, Cabedelo","6 58m 13.764s S, 34 50m 4.632s W",58100-592
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF XI CASTRO PINTO I,RUA 15 DE NOVEMBRO,112,SANTA LUZIA,"RUA 15 DE NOVEMBRO, SANTA LUZIA, SAPE, PB, BRASIL",-19.76419,-43.84806,"Rua Quinze de Novembro, 15, 33015, Santa Luzia","19 45m 51.084s S, 43 50m 53.016s W",33015
PB,SAPE,UNIDADE SAUDE DA FAMILIAPSF III NOVA BRASILIA,RUA JUVINO DINIZ,S/N,NOVA BRASILIA,"RUA JUVINO DINIZ, NOVA BRASILIA, SAPE, PB, BRASIL",-7.08957,-35.22663,"Rua Juvino Diniz, 58340-000, Sapé","7 5m 22.452s S, 35 13m 35.868s W",58340-000
PB,SERRA BRANCA,UBSF 04 JULIA DE LIMA OLIVEIRA,SITIO JERICO,S/N,ZONA RURAL,"SITIO JERICO, ZONA RURAL, SERRA BRANCA, PB, BRASIL",-7.38337,-37.99273,"Estrada para Sítio Serra Branca, 58795-000, Santana dos Garrotes","7 23m 0.132s S, 37 59m 33.828s W",58795-000
PB,SERRA BRANCA,UNIDADE ANCORA TAMBORIL,SITIO TAMBORIL,S/N,ZONA RURA,"SITIO TAMBORIL, ZONA RURA, SERRA BRANCA, PB, BRASIL",-7.38337,-37.99273,"Estrada para Sítio Serra Branca, 58795-000, Santana dos Garrotes","7 23m 0.132s S, 37 59m 33.828s W",58795-000
PB,SERRA BRANCA,UBSF 01 SERRA BRANCA,RUARAUL DA COSTA LEAO,S/N,CENTRO,"RUARAUL DA COSTA LEAO, CENTRO, SERRA BRANCA, PB, BRASIL",-7.48252,-36.66179,"Rua Raul da Costa Leão, 58580-000, Serra Branca","7 28m 57.072s S, 36 39m 42.444s W",58580-000
PB,SERRA BRANCA,UBSF 02 ABEL PEREIRA LIMA,AV LEIDSON DA SILVA,S/N,CENTRO,"AV LEIDSON DA SILVA, CENTRO, SERRA BRANCA, PB, BRASIL",-7.48699,-36.66729,"Rua Leidson da Silva, 58580-000, Serra Branca","7 29m 13.164s S, 36 40m 2.244s W",58580-000
PB,SERRA BRANCA,UBSF 03 SANTA LUZIA,SANTA LUZIA,S/N,ZONA RURAL,"SANTA LUZIA, ZONA RURAL, SERRA BRANCA, PB, BRASIL",-7.60484,-36.8153,"Santa Luzia do Cariri, Serra Branca","7 36m 17.424s S, 36 48m 55.08s W",
PB,SERRA BRANCA,UBSF 05 DR DJALMA ANTONINO OLIVEIRA,R WAMBERTO TORREAO,37,CENTRO,"R WAMBERTO TORREAO, CENTRO, SERRA BRANCA, PB, BRASIL",-7.48281,-36.66651,"Rua Wamberto Torreão, 58580-000, Serra Branca","7 28m 58.116s S, 36 39m 59.436s W",58580-000
PB,SERRA DA RAIZ,POSTO DE SAUDE PEDRO VIRGINIO DO NASCIMENTO,ST CARDOSO,S/N,ZONA RURAL,"ST CARDOSO, ZONA RURAL, SERRA DA RAIZ, PB, BRASIL",-6.68575,-35.43245,Serra da Raiz,"6 41m 8.7s S, 35 25m 56.82s W",
PB,SERRA DA RAIZ,UNIDADE DE SAUDE DA FAMILIA DRWEBER DE M LULA,RUA LARGO DA MATRIZ,S/N,CENTRO,"RUA LARGO DA MATRIZ, CENTRO, SERRA DA RAIZ, PB, BRASIL",-6.68684,-35.44295,"Largo da Matriz, 58260-000, Serra da Raiz","6 41m 12.624s S, 35 26m 34.62s W",58260-000
PB,SERRA DA RAIZ,UNIDADE BASICA DE SAUDE MARIA DAS GRACAS MAGALHAES BARBOSA,SITIO SUSPIRO,S/N,ZONA RURAL,"SITIO SUSPIRO, ZONA RURAL, SERRA DA RAIZ, PB, BRASIL",-6.68575,-35.43245,Serra da Raiz,"6 41m 8.7s S, 35 25m 56.82s W",
PB,SERRA DA RAIZ,POSTO DE SAUDE BOA VENTURA,SITIO BOA VENTURA,S/N,Z RURAL,"SITIO BOA VENTURA, Z RURAL, SERRA DA RAIZ, PB, BRASIL",-6.68575,-35.43245,Serra da Raiz,"6 41m 8.7s S, 35 25m 56.82s W",
PB,SERRA GRANDE,UNIDADE RUA NOVA,AVENIDA FRANCISCO VIDAL DE MOURA,S/N,BELA VISTA,"AVENIDA FRANCISCO VIDAL DE MOURA, BELA VISTA, SERRA GRANDE, PB, BRASIL",-7.21323,-38.37007,"Rua Francisco Vidal Moura, 58955-000, Serra Grande","7 12m 47.628s S, 38 22m 12.252s W",58955-000
PB,SERRA GRANDE,UBS MARIA DO SOCORRO DA SILVA,AVENIDA TIMBAUBA,S/N,BELA VISTA,"AVENIDA TIMBAUBA, BELA VISTA, SERRA GRANDE, PB, BRASIL",-8.1065,-35.30105,"Rua Serra Grande, 55614, Vitória de Santo Antão","8 6m 23.4s S, 35 18m 3.78s W",55614
PB,SERRA GRANDE,UNIDADE MISTA DE SAUDE DE SERRA GRANDE,RUA PROJETADA,S/N,BELA VISTA,"RUA PROJETADA, BELA VISTA, SERRA GRANDE, PB, BRASIL",-7.40171,-35.1064,"Rua Projetada E Conjunto Bela Vista, 58328-000, Pedras de Fogo","7 24m 6.156s S, 35 6m 23.04s W",58328-000
PB,SERRA REDONDA,UNIDADE BASICA DE SAUDE DA FAMILIA PSF III,SITIO GAMILEIRA,S/N,ZONA RURAL,"SITIO GAMILEIRA, ZONA RURAL, SERRA REDONDA, PB, BRASIL",-7.15017,-35.6354,"Rua Central do Sítio Queimadas, 58385-000, Serra Redonda","7 9m 0.612s S, 35 38m 7.44s W",58385-000
PB,SERRA REDONDA,UNIDADE BASICA DE SAUDE DA FAMILIA PSF I,RUA DOM ADAUTO,S/N,CENTRO,"RUA DOM ADAUTO, CENTRO, SERRA REDONDA, PB, BRASIL",-7.18684,-35.68104,"Rua Dom Adauto, 58385, Serra Redonda","7 11m 12.624s S, 35 40m 51.744s W",58385
PB,SERRA REDONDA,UNIDADE BASICA DE SAUDE DA FAMILIA PSF IV,RUA SAO MIGUEL,55,CENTRO,"RUA SAO MIGUEL, CENTRO, SERRA REDONDA, PB, BRASIL",-7.18162,-35.67827,"Rua São Miguel, 58385-000, Serra Redonda","7 10m 53.832s S, 35 40m 41.772s W",58385-000
PB,SERRA REDONDA,UNIDADE DE SAUDE DA FAMILIA DE QUEIMADAS PSF II,SITIO QUEIMADAS,S/N,ZONA RURAL,"SITIO QUEIMADAS, ZONA RURAL, SERRA REDONDA, PB, BRASIL",-7.15017,-35.6354,"Rua Central do Sítio Queimadas, 58385-000, Serra Redonda","7 9m 0.612s S, 35 38m 7.44s W",58385-000
PB,SERRARIA,P S CAJAZEIRAS ANCORA PSF III BIU PORFIRIO,SITIO CAJAZEIRAS,S/N,ZONA RURAL,"SITIO CAJAZEIRAS, ZONA RURAL, SERRARIA, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,SERRARIA,POSTO DE SAUDE DE MATHINHAS PSFII,POVOADO DE MATINHAS,S/N,ZONA RURAL,"POVOADO DE MATINHAS, ZONA RURAL, SERRARIA, PB, BRASIL",-6.60197,-35.63193,"Povoado de Cozinha, 58228-000, Dona Inês","6 36m 7.092s S, 35 37m 54.948s W",58228-000
PB,SERRARIA,U B SAUDE MARIA ANTONIETA DE CARVALHO PFS I,RUA PEDRO GONDIN,85,CENTRO,"RUA PEDRO GONDIN, CENTRO, SERRARIA, PB, BRASIL",-6.81759,-35.64258,"Rua Pedro Gondim, 58395-000, Serraria","6 49m 3.324s S, 35 38m 33.288s W",58395-000
PB,SERRARIA,UNIDADE BASICA DE SAUDE BIU PORFIRIO PSFIII,SITIO LAGOA DO MATO,S/N,ZONA RURAL,"SITIO LAGOA DO MATO, ZONA RURAL, SERRARIA, PB, BRASIL",-6.97307,-35.80845,"Estrada Sítio Jacaré & Rua Lagoa do Mato, 58398, Remígio","6 58m 23.052s S, 35 48m 30.42s W",58398
PB,SERTAOZINHO,UNIDADE DE SAUDE DA FAMILIA PSF SERTAOZINHO,RUA JOSE SOARES DE SENA,30,CENTRIO,"RUA JOSE SOARES DE SENA, CENTRIO, SERTAOZINHO, PB, BRASIL",-6.74587,-35.43741,"Rua José Soares de Sena, 58268-000, Sertãozinho","6 44m 45.132s S, 35 26m 14.676s W",58268-000
PB,SERTAOZINHO,UNIDADE DE SAUDE DA FAMILIA PSF II SERTAOZINHO,SITIO GUABIRABA,103,ZONA RURAL,"SITIO GUABIRABA, ZONA RURAL, SERTAOZINHO, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,SOBRADO,CENTRO DE SAUDE SOBRADO,RUA MANOEL DE SALES,S/N,CENTRO,"RUA MANOEL DE SALES, CENTRO, SOBRADO, PB, BRASIL",-7.14817,-35.23673,"Rua Manoel Sales, 58342, Sobrado","7 8m 53.412s S, 35 14m 12.228s W",58342
PB,SOBRADO,UNIDADE DA SAUDE E FAMILIA C GRANDE II,SITIO CAMPO GRANDE II,S/N,ZONA RURAL,"SITIO CAMPO GRANDE II, ZONA RURAL, SOBRADO, PB, BRASIL",-20.53876,-54.67799,"Rua da Zona Sul, 79097-241, Campo Grande","20 32m 19.536s S, 54 40m 40.764s W",79097-241
PB,SOBRADO,UNIDADE DE SAUDE DA FAMILIA LAGOA DO PADRE PSF III,SITIO LAGOA DO PADRE,S/N,ZONA RURAL,"SITIO LAGOA DO PADRE, ZONA RURAL, SOBRADO, PB, BRASIL",-6.50826,-38.4169,"Rua Chão do Padre, 58915-000, Uiraúna","6 30m 29.736s S, 38 25m 0.84s W",58915-000
PB,SOBRADO,UNIDADE BASICA DE SAUDE UBS IV,SITIO ANTAS DO SONO,S/N,ZONA RURAL,"SITIO ANTAS DO SONO, ZONA RURAL, SOBRADO, PB, BRASIL",-6.4029,-38.49643,"Rua Elisvaldo Carvalho de Almeida Sítio Barra do Piaba, 58933-000, Poço Dantas","6 24m 10.44s S, 38 29m 47.148s W",58933-000
PB,SOLANEA,UNIDADE DE SAUDE DA FAMILIA I DE SOLANEA,RUA PARTEIRA MARIA TINTO,S/N,CENTRO,"RUA PARTEIRA MARIA TINTO, CENTRO, SOLANEA, PB, BRASIL",-6.75946,-35.67371,"Rua Maria Tinto Part, 58225-000, Solânea","6 45m 34.056s S, 35 40m 25.356s W",58225-000
PB,SOLANEA,PSF VI SITIO BARROCAS,ST BARROCAS,S/N,ZONA RURAL,"ST BARROCAS, ZONA RURAL, SOLANEA, PB, BRASIL",-6.74898,-35.6682,"Rua Santo Antônio, 58225-000, Solânea","6 44m 56.328s S, 35 40m 5.52s W",58225-000
PB,SOLANEA,CACIMBA DA VARZEA PSF IV,SITIO CACIMBA DA VARZEA,S/N,ZONA RURAL,"SITIO CACIMBA DA VARZEA, ZONA RURAL, SOLANEA, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,SOLANEA,USF CENTRO PSF IX,RUA JOAO LALI,S/N,CENTRO,"RUA JOAO LALI, CENTRO, SOLANEA, PB, BRASIL",-6.75278,-35.66504,"Rua João Lali Silva Pinto, 58225-000, Solânea","6 45m 10.008s S, 35 39m 54.144s W",58225-000
PB,SOLANEA,HOSPITAL DR FRANCISCO ASSIS DE FREITAS UNIDADE MISTA,RUA PROFESSORA ALAIDE SILVA,131,CENTRO,"RUA PROFESSORA ALAIDE SILVA, CENTRO, SOLANEA, PB, BRASIL",-6.75414,-35.66914,"Rua Professora Alaíde Silva, 58225-000, Solânea","6 45m 14.904s S, 35 40m 8.904s W",58225-000
PB,SOLANEA,PSF V SITIO SANTA FE,SITIO SANTA FE,S/N,ZONA RURAL,"SITIO SANTA FE, ZONA RURAL, SOLANEA, PB, BRASIL",-7.31465,-38.51674,Bonito de Santa Fé,"7 18m 52.74s S, 38 31m 0.264s W",
PB,SOLANEA,PSF II SITIO CHA,SITIO CHA,S/N,ZONA RURAL,"SITIO CHA, ZONA RURAL, SOLANEA, PB, BRASIL",-6.62907,-35.90862,"Estrada para o Sítio Chá da Tapioca, 58173-000, Damião","6 37m 44.652s S, 35 54m 31.032s W",58173-000
PB,SOLANEA,PSF VII SACO DOS CAMPOS,SITIO SACO DOS CAMPOS,S/N,ZONA RURAL,"SITIO SACO DOS CAMPOS, ZONA RURAL, SOLANEA, PB, BRASIL",,,,,
PB,SOLANEA,USF SITIO CAPIVARA PSF X,SITIO CAPIVARA,S/N,ZONA RURAL,"SITIO CAPIVARA, ZONA RURAL, SOLANEA, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,SOLANEA,USF CENTRO III PSF XI,RUA CIRILO DA COSTA MARANHAO,S/N,CENTRO,"RUA CIRILO DA COSTA MARANHAO, CENTRO, SOLANEA, PB, BRASIL",-6.75897,-35.66634,"Rua Cirilo da Costa Maranhão, 58225-000, Solânea","6 45m 32.292s S, 35 39m 58.824s W",58225-000
PB,SOLANEA,USF CENTRO II PSF VIII,RUA CELSO CIRNE,S/N,CENTRO,"RUA CELSO CIRNE, CENTRO, SOLANEA, PB, BRASIL",-6.75847,-35.65506,"Rua Celso Cirne, Solânea","6 45m 30.492s S, 35 39m 18.216s W",
PB,SOLANEA,UNIDADE BASICA DE SAUDE PSF III SOLANEA,RUA PROF ALAIDE SILVA,S/N,CENTRO,"RUA PROF ALAIDE SILVA, CENTRO, SOLANEA, PB, BRASIL",-6.75414,-35.66914,"Rua Professora Alaíde Silva, 58225-000, Solânea","6 45m 14.904s S, 35 40m 8.904s W",58225-000
PB,SOLEDADE,UBSF I BOM SUCESSO IZABEL DA COSTA FALCAO,SITIO BOM SUCESSO,S/N,ZONA RURAL,"SITIO BOM SUCESSO, ZONA RURAL, SOLEDADE, PB, BRASIL",-7.187,-36.37825,"Bom Sucesso, Soledade","7 11m 13.2s S, 36 22m 41.7s W",
PB,SOLEDADE,UBSF V CENTRO ANTONIO IVO DE MEDEIROS,RUA CLOVES DE SOUTO NOBREGA,S/N,CENTRO,"RUA CLOVES DE SOUTO NOBREGA, CENTRO, SOLEDADE, PB, BRASIL",-7.06258,-36.36472,"Rua Clóvis de Souto Nóbrega, 58155-000, Soledade","7 3m 45.288s S, 36 21m 52.992s W",58155-000
PB,SOLEDADE,UBSF III VIRACAO INACIA GOMES DE ALBUQUERQUE,SITIO VIRACAO,S/N,ZONA RURAL,"SITIO VIRACAO, ZONA RURAL, SOLEDADE, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,SOLEDADE,UBSF VI ALTO SAO JOSE DR ANTONIO LUIZ COUTINHO,RUA SEVERINO CAPITULINO,S/N,CENTRO,"RUA SEVERINO CAPITULINO, CENTRO, SOLEDADE, PB, BRASIL",-7.06078,-36.35448,"Rua Severino Capitulino, 58155-000, Soledade","7 3m 38.808s S, 36 21m 16.128s W",58155-000
PB,SOLEDADE,UBSF II CARDEIRO ANTONIO AVELINO DE SOUSA,SITIO CARDEIRO,S/N,ZONA RURAL,"SITIO CARDEIRO, ZONA RURAL, SOLEDADE, PB, BRASIL",-7.0639,-36.35238,"Rua Maria da Luz Cordeiro Nóbrega, Soledade","7 3m 50.04s S, 36 21m 8.568s W",
PB,SOLEDADE,UBSF IV NOVA SOLEDADE THEODOMIRO MACHADO DE OLIVEIRA,RUA JOANA EVANGELISTA DE GOUVEIA,S/N,NOVA SOLEDADE,"RUA JOANA EVANGELISTA DE GOUVEIA, NOVA SOLEDADE, SOLEDADE, PB, BRASIL",-7.05755,-36.37101,"Rua Joana e Gouveia, 58155-000, Soledade","7 3m 27.18s S, 36 22m 15.636s W",58155-000
PB,SOSSEGO,CSM PEDRO VIEIRA DA SILVA PSF I DE SOSSEGO,RUA ANTONIO FRANCISCO DOS SANTOS,S/N,CENTRO,"RUA ANTONIO FRANCISCO DOS SANTOS, CENTRO, SOSSEGO, PB, BRASIL",-6.76732,-36.2466,"Rua Eliezer Francisco dos Santos & Rua Antônio Pereira, 58177, Sossêgo","6 46m 2.352s S, 36 14m 47.76s W",58177
PB,SOSSEGO,UBS TECNICA DE ENFERMAGEM IZAURA FLORENTINA DA COSTA,ASSENTAMENTO SAO LUIZ,S/N,CENTRO,"ASSENTAMENTO SAO LUIZ, CENTRO, SOSSEGO, PB, BRASIL",-7.12441,-34.872,"Via São Luiz, 58040-325, João Pessoa","7 7m 27.876s S, 34 52m 19.2s W",58040-325
