UF,MUNICIPIO,NOME,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,LATITUDE,LONGITUDE,ENDERECO_API,POINT,CEP,CO_CNES
CE,SALITRE,POSTO DE APOIO SERRA DOS NOGUEIRAS,SERRA DOS NOGUEIRAS,1,ZONA RURAL,"SERRA DOS NOGUEIRAS, ZONA RURAL, SALITRE, CE, BRASIL",-3.86242,-38.6443,"Rua Serra dos Orgãos, 61910-478, Maracanaú","3 51m 44.712s S, 38 38m 39.48s W",61910-478,0
CE,SALITRE,POSTO DE APOIO DO ESPIRITO SANTO,SITIO ESPIRITO SANTO,3,ZONA RURAL,"SITIO ESPIRITO SANTO, ZONA RURAL, SALITRE, CE, BRASIL",-8.133239999999999,-35.2585,"Sítio Espírito Santo, 55614, Vitória de Santo Antão","8 7m 59.664s S, 35 15m 30.6s W",55614,0
CE,SALITRE,UNIDADE BASICA DE SAUDE DO RONCADOR,SITIO RONCADOR,S/N,SITIO RONCADOR,"SITIO RONCADOR, SITIO RONCADOR, SALITRE, CE, BRASIL",-7.28063,-40.4699,"Estrada do Roncador, 63155-000, Salitre","7 16m 50.268s S, 40 28m 11.64s W",63155-000,2725517
CE,SANTANA DO ACARAU,UNIDADE DE SAUDE DA FAMILIA JOSE GONCALO ARAUJO,MUTAMBEIRAS,S/N,DISTRITO,"MUTAMBEIRAS, DISTRITO, SANTANA DO ACARAU, CE, BRASIL",-3.31494,-40.14254,"Mutambeiras, Santana do Acaraú","3 18m 53.784s S, 40 8m 33.144s W",,2426684
CE,SANTANA DO ACARAU,UNIDADE DE SAUDE DA FAMILIA FRANCISCO CARNEIRO SOBRINHO,SAPO DE CIMA,S/N,DISTRITO,"SAPO DE CIMA, DISTRITO, SANTANA DO ACARAU, CE, BRASIL",-3.38021,-40.16148,"Sapo, Santana do Acaraú","3 22m 48.756s S, 40 9m 41.328s W",,3208397
CE,SANTANA DO ACARAU,UNIDADE DE SAUDE JOSE FRANCISCO CANAFISTULA,BAIXA FRIA,S/N,DISTRITO,"BAIXA FRIA, DISTRITO, SANTANA DO ACARAU, CE, BRASIL",-3.45917,-40.21053,Santana do Acaraú,"3 27m 33.012s S, 40 12m 37.908s W",,2426668
CE,SANTANA DO ACARAU,UNIDADE DE SAUDE DA FAMILIA MARIA LERNILSON ALVES MEDEIROS,RUA ROSA MISTICA,S/N,JERICO,"RUA ROSA MISTICA, JERICO, SANTANA DO ACARAU, CE, BRASIL",-3.45848,-40.20606,"Rua Doutor Manoel Joaquim, 62150-000, Santana do Acaraú","3 27m 30.528s S, 40 12m 21.816s W",62150-000,7361203
CE,SANTANA DO ACARAU,CENTRO DE SAUDE VALDEMAR DE ALCANTARA,RUA DR MANOEL JOAQUIM,S/N,JOAO ALFREDO,"RUA DR MANOEL JOAQUIM, JOAO ALFREDO, SANTANA DO ACARAU, CE, BRASIL",-3.4598800000000005,-40.20708,"Rua Doutor Manoel Joaquim, 62150-000, Santana do Acaraú","3 27m 35.568s S, 40 12m 25.488s W",62150-000,2426714
CE,SANTANA DO ACARAU,UNIDADE DE SAUDE DA FAMILIA EGIDIO MARQUES CARNEIRO,SANTA RITA,S/N,DISTRITO,"SANTA RITA, DISTRITO, SANTANA DO ACARAU, CE, BRASIL",-3.45917,-40.21053,Santana do Acaraú,"3 27m 33.012s S, 40 12m 37.908s W",,2426722
CE,SANTANA DO ACARAU,CENTRO AMBULATORIAL JOAO ANANIAS VASCONCELOS,RUA JOSE MARIANO,71,CENTRO,"RUA JOSE MARIANO, CENTRO, SANTANA DO ACARAU, CE, BRASIL",-3.46075,-40.2098,"Rua José Mariano, 62150, Santana do Acaraú","3 27m 38.7s S, 40 12m 35.28s W",62150,2426706
CE,SANTANA DO ACARAU,UNIDADE DE SAUDE DA FAMILIA DA BAIA,ZONA RURAL AVIS X,S/N,RURAL,"ZONA RURAL AVIS X, RURAL, SANTANA DO ACARAU, CE, BRASIL",-3.45917,-40.21053,Santana do Acaraú,"3 27m 33.012s S, 40 12m 37.908s W",,3625737
CE,SANTANA DO ACARAU,UNIDADE DE SAUDE DA FAMILIA MARIA JOSE PINTO,PARAPUI,S/N,DISTRITO,"PARAPUI, DISTRITO, SANTANA DO ACARAU, CE, BRASIL",-3.3454300000000003,-40.17205,"Parapuí, Santana do Acaraú","3 20m 43.548s S, 40 10m 19.38s W",,2426641
CE,SANTANA DO ACARAU,UNIDADE DE SAUDE DA FAMILIA JOSE CLETO CARNEIRO,PISTOLA,S/N,DISTRITO,"PISTOLA, DISTRITO, SANTANA DO ACARAU, CE, BRASIL",-3.45917,-40.21053,Santana do Acaraú,"3 27m 33.012s S, 40 12m 37.908s W",,2426692
CE,SANTANA DO CARIRI,POSTO DE SAUDE NEUTEL DAXO DE ALENCAR,SANTANA DO CARIRI,S/N,SANTANA DO CARIRI,"SANTANA DO CARIRI, SANTANA DO CARIRI, SANTANA DO CARIRI, CE, BRASIL",-7.184474900000001,-39.73683102569594,"Santana do Cariri, Região Geográfica Imediata de Juazeiro do Norte, Região Geográfica Intermediária de Juazeiro do Norte, Ceará, Região Nordeste, Brasil","7 11m 4.10964s S, 39 44m 12.5917s W",,2725991
CE,SANTANA DO CARIRI,CENTRO DE SAUDE DE SANT DO CARIRI,RUA SAO MIGUEL,S/N,CENTRO,"RUA SAO MIGUEL, CENTRO, SANTANA DO CARIRI, CE, BRASIL",-7.18515,-39.73763,"Rua São Miguel, 63190-000, Santana do Cariri","7 11m 6.54s S, 39 44m 15.468s W",63190-000,2563185
CE,SANTANA DO CARIRI,CASA DE PARTO NOSSA SRA DA SAUDE,DISTRITO DE ARAPORANGA,S/N,ARAPORANGA,"DISTRITO DE ARAPORANGA, ARAPORANGA, SANTANA DO CARIRI, CE, BRASIL",-7.1326100000000014,-39.77403,"Araporanga, Santana do Cariri","7 7m 57.396s S, 39 46m 26.508s W",,2563215
CE,SANTANA DO CARIRI,MINI MATERN M ROSALINA SENA,DISTRITO DOS ANJINHOS,S/N,ANJINHOS,"DISTRITO DOS ANJINHOS, ANJINHOS, SANTANA DO CARIRI, CE, BRASIL",-7.11218,-39.8835,"Anjinhos, Santana do Cariri","7 6m 43.848s S, 39 53m 0.6s W",,2563193
CE,SANTANA DO CARIRI,UNIDADE BASICA DE SAUDE RUA SAO PEDRO,RUA SAO PEDRO,S/N,CENTRO,"RUA SAO PEDRO, CENTRO, SANTANA DO CARIRI, CE, BRASIL",-7.30848,-39.76926,"Rua São Pedro, Santana do Cariri","7 18m 30.528s S, 39 46m 9.336s W",,0
CE,SANTANA DO CARIRI,UNIDADE BASICA DE SAUDE DO SITIO LATAO,SITIO LATAO,S/N,SITIO LATAO,"SITIO LATAO, SITIO LATAO, SANTANA DO CARIRI, CE, BRASIL",-7.1897100000000025,-39.73854,Santana do Cariri,"7 11m 22.956s S, 39 44m 18.744s W",,6845606
CE,SANTANA DO CARIRI,MINI MATERN ROSA S COELHO,DISTRITO DE DOM LEME,S/N,DOM LEME,"DISTRITO DE DOM LEME, DOM LEME, SANTANA DO CARIRI, CE, BRASIL",-7.3083399999999985,-39.77248,"Dom Leme, Santana do Cariri","7 18m 30.024s S, 39 46m 20.928s W",,0
CE,SANTANA DO CARIRI,HOSP MATERN SENHORA SANTANA,PRACA 25 DE NOVEMBRO,S/N,CENTRO,"PRACA 25 DE NOVEMBRO, CENTRO, SANTANA DO CARIRI, CE, BRASIL",-3.45957,-40.21168,"Rua Três de Novembro, 25, 62150-000, Santana do Acaraú","3 27m 34.452s S, 40 12m 42.048s W",62150-000,0
CE,SANTANA DO CARIRI,UBS JOSE TELES DE MORAIS,SITIO GURITIBA,S/N,GURITIBA,"SITIO GURITIBA, GURITIBA, SANTANA DO CARIRI, CE, BRASIL",-4.31128,-38.99914,"Estrada do Sítio Guritiba, 62764-000, Mulungu","4 18m 40.608s S, 38 59m 56.904s W",62764-000,6560016
CE,SANTA QUITERIA,CENTRO DE SAUDE OTAVIO LOBO,RUA JOSE MARIA CATUNDA,S/N,CENTRO,"RUA JOSE MARIA CATUNDA, CENTRO, SANTA QUITERIA, CE, BRASIL",-4.33749,-40.1531,"Rua José Maria Catunda, Santa Quitéria","4 20m 14.964s S, 40 9m 11.16s W",,2478099
CE,SANTA QUITERIA,UBS LUIZA DUARTE SALES RAIMUNDO MARTINS,DISTRITO DE RAIMUNDO MARTINS,0,ZONA RURAL,"DISTRITO DE RAIMUNDO MARTINS, ZONA RURAL, SANTA QUITERIA, CE, BRASIL",-4.3392,-40.15269,"Rua Raimundo Martins Mesquita, 62280-000, Santa Quitéria","4 20m 21.12s S, 40 9m 9.684s W",62280-000,6290299
CE,SANTA QUITERIA,ESF FRANCISCA JURACI MARTINS PINTO FLORES,RUA TOMAS POMPEU DE SOUSA CATUNDA,S/N,FLORES,"RUA TOMAS POMPEU DE SOUSA CATUNDA, FLORES, SANTA QUITERIA, CE, BRASIL",-4.34216,-40.14479,"Rua Pompeu Lira de Morais, Santa Quitéria","4 20m 31.776s S, 40 8m 41.244s W",,6491995
CE,SANTA QUITERIA,ESF MARIA DO LIVRAMENTO F DE PAULA PESSOA MALHADA GRANDE,DISTRITO DE MALHADA GRANDE,0,ZONA RURAL,"DISTRITO DE MALHADA GRANDE, ZONA RURAL, SANTA QUITERIA, CE, BRASIL",-3.80125,-40.2703,"Avenida Grande Oriente Brasil & Estrada para Santa Quitéria, 62115, Forquilha","3 48m 4.5s S, 40 16m 13.08s W",62115,6290264
CE,SANTA QUITERIA,ESF FERNANDO FLEK DE PAULA PESSOA VALPARAISO,LOCALIDADE DE VALPARAISO,0,ZONA RURAL,"LOCALIDADE DE VALPARAISO, ZONA RURAL, SANTA QUITERIA, CE, BRASIL",-4.34215,-40.14644000000001,"Edson Lobo de Mesquita, Santa Quitéria","4 20m 31.74s S, 40 8m 47.184s W",,6290345
CE,SANTA QUITERIA,ESF FRANCISCA RAIMUNDA LIMA RIACHO DAS PEDRAS,DISTRITO DE RIACHO DAS PEDRAS,S/N,ZONA RURAL,"DISTRITO DE RIACHO DAS PEDRAS, ZONA RURAL, SANTA QUITERIA, CE, BRASIL",-4.33216,-40.15706,"Santa Quitéria, CE, Brasil","4 19m 55.776s S, 40 9m 25.416s W",,2611619
CE,SANTA QUITERIA,ESF ABDEL KARDEC PEREIROS,RUA FORTALEZA,S/N,PEREIROS,"RUA FORTALEZA, PEREIROS, SANTA QUITERIA, CE, BRASIL",-4.3407800000000005,-40.146,"Rua Fortaleza, 62280-000, Santa Quitéria","4 20m 26.808s S, 40 8m 45.6s W",62280-000,2478072
CE,SANTA QUITERIA,ESF TEOZETA TIMBO PARENTE TRAPIA,DISTRITO DE TRAPIA,S/N,CENTRO,"DISTRITO DE TRAPIA, CENTRO, SANTA QUITERIA, CE, BRASIL",-4.33172,-40.15532,"Centro, Santa Quitéria","4 19m 54.192s S, 40 9m 19.152s W",,2478129
CE,SANTA QUITERIA,ESF INACIO R DE MACEDO MACARAU,DISTRITO DE MACARAU,S/N,CENTRO,"DISTRITO DE MACARAU, CENTRO, SANTA QUITERIA, CE, BRASIL",-4.33172,-40.15532,"Centro, Santa Quitéria","4 19m 54.192s S, 40 9m 19.152s W",,2478110
CE,SANTA QUITERIA,UNIDADE BASICA DE SAUDE DE LOGRADOURO,DITRITO DE LOGRADOUROS,S/N,ZONA RURAL,"DITRITO DE LOGRADOUROS, ZONA RURAL, SANTA QUITERIA, CE, BRASIL",-4.34215,-40.14644000000001,"Edson Lobo de Mesquita, Santa Quitéria","4 20m 31.74s S, 40 8m 47.184s W",,2611287
CE,SANTA QUITERIA,ESF ANTONIO PEREIRA SOBRINHO LISIEUX,RUA PE ODILON,S/N,LISIEUX,"RUA PE ODILON, LISIEUX, SANTA QUITERIA, CE, BRASIL",-4.0030619,-40.1943294,"Rua Padre Odilon de Pinho, Lisieux, Santa Quitéria, Região Geográfica Imediata de Sobral, Região Geográfica Intermediária de Sobral, Ceará, Região Nordeste, Brasil","4 0m 11.0228s S, 40 11m 39.5858s W",,2479168
CE,SANTA QUITERIA,ESF FRANCISCO DE ASSIS PARENTE BOA VIDA,AVENIDA MELQUIADES MOURAO,S/N,RAIMUNDO MESQUITA SO,"AVENIDA MELQUIADES MOURAO, RAIMUNDO MESQUITA SO, SANTA QUITERIA, CE, BRASIL",-4.32742,-40.15382,"Avenida Melquides Mourão, 62280-000, Santa Quitéria","4 19m 38.712s S, 40 9m 13.752s W",62280-000,2478064
CE,SANTA QUITERIA,ESF DOM ALOISIO LORSHEIDER SACO DO BELEM,SACO DO BELEM,S/N,DISTRITO DE SACO DO,"SACO DO BELEM, DISTRITO DE SACO DO, SANTA QUITERIA, CE, BRASIL",-5.13991,-38.08933,"Rua Joaquim Jacó de Freitas, 62930-000, Limoeiro do Norte","5 8m 23.676s S, 38 5m 21.588s W",62930-000,5459761
CE,SAO BENEDITO,UBS BENEDITO ARTUR,RUA DAVID OTON BASTOS,S/N,CHORA,"RUA DAVID OTON BASTOS, CHORA, SAO BENEDITO, CE, BRASIL",-3.93102,-38.50488,"Rua São Benedito, Eusébio","3 55m 51.672s S, 38 30m 17.568s W",,9040374
CE,SAO BENEDITO,CENTRO DE SAUDE DE SAO BENEDITO,RUA ARISTIDES BARRETO,S/N,CENTRO,"RUA ARISTIDES BARRETO, CENTRO, SAO BENEDITO, CE, BRASIL",-4.04381,-40.86524,"Rua Aristides Barreto, 62370-000, São Benedito","4 2m 37.716s S, 40 51m 54.864s W",62370-000,2327643
CE,SAO BENEDITO,UBS DE INHARE,SITIO INHARE,S/N,SITIO INHARE,"SITIO INHARE, SITIO INHARE, SAO BENEDITO, CE, BRASIL",-4.03181,-40.87572,"Estrada do Sítio Miranda, 62370-000, São Benedito","4 1m 54.516s S, 40 52m 32.592s W",62370-000,2327627
CE,SAO BENEDITO,UBS DE VILA FRANCO,RUA RITINHA FILIZOLA VASCONCELOS,S/N,VILA FRANCO,"RUA RITINHA FILIZOLA VASCONCELOS, VILA FRANCO, SAO BENEDITO, CE, BRASIL",-4.04399,-40.86987,"Rua Ritinha Filizola Vasconcelos, 62370-000, São Benedito","4 2m 38.364s S, 40 52m 11.532s W",62370-000,5315123
CE,SAO BENEDITO,UBS ALISSON MENDES RIBEIRO,SITIO SAO JOAQUIM,S/N,CENTRO,"SITIO SAO JOAQUIM, CENTRO, SAO BENEDITO, CE, BRASIL",-4.0593,-40.86399,"Rua Joaquim Vítor, 62370-000, São Benedito","4 3m 33.48s S, 40 51m 50.364s W",62370-000,5315298
CE,SAO BENEDITO,CENTRO DE NUTRICAO DE SAO BENEDITO,RUA INDIO JACO,42,CENTRO,"RUA INDIO JACO, CENTRO, SAO BENEDITO, CE, BRASIL",-4.04725,-40.85924,"Rua Índio Jacó, 62370-000, São Benedito","4 2m 50.1s S, 40 51m 33.264s W",62370-000,2327589
CE,SAO BENEDITO,UNIDADE BASICA DE SAUDE RECANTO,RUA FCO SIDNEY BRITO,S/N,RECANTO,"RUA FCO SIDNEY BRITO, RECANTO, SAO BENEDITO, CE, BRASIL",-4.037,-40.86013,"Rua do Recanto, 62370-000, São Benedito","4 2m 13.2s S, 40 51m 36.468s W",62370-000,0
CE,SAO BENEDITO,UBS ABC,QUADRA 5,S/N,ABC,"QUADRA 5, ABC, SAO BENEDITO, CE, BRASIL",-15.91475,-47.761,"Quadra 5 São Francisco, 5, 71693-205, Brasília","15 54m 53.1s S, 47 45m 39.6s W",71693-205,9009531
CE,SAO BENEDITO,UBS CAMOCIM,SITIO CAMOCIM,S/N,SITIO CAMOCIM,"SITIO CAMOCIM, SITIO CAMOCIM, SAO BENEDITO, CE, BRASIL",-4.03181,-40.87572,"Estrada do Sítio Miranda, 62370-000, São Benedito","4 1m 54.516s S, 40 52m 32.592s W",62370-000,0
CE,SAO BENEDITO,UBS DA LAGOA,SITIO JACARANDA,S/N,CENTRO,"SITIO JACARANDA, CENTRO, SAO BENEDITO, CE, BRASIL",-4.03181,-40.87572,"Estrada do Sítio Miranda, 62370-000, São Benedito","4 1m 54.516s S, 40 52m 32.592s W",62370-000,5315352
CE,SAO BENEDITO,UBS DA FAZENDINHA,SITIO FAZENDINHA,S/N,SITIO FAZENDINHA,"SITIO FAZENDINHA, SITIO FAZENDINHA, SAO BENEDITO, CE, BRASIL",-4.03181,-40.87572,"Estrada do Sítio Miranda, 62370-000, São Benedito","4 1m 54.516s S, 40 52m 32.592s W",62370-000,2327651
CE,SAO BENEDITO,UBS FELIPE VASCONCELOS,DISTRITO DE BARREIRO,S/N,DISTRITO DE BAR,"DISTRITO DE BARREIRO, DISTRITO DE BAR, SAO BENEDITO, CE, BRASIL",-22.18306,-54.67697,"Distrito de São Pedro, Dourados","22 10m 59.016s S, 54 40m 37.092s W",,2327635
CE,SAO BENEDITO,UBS DE IPIRANGA,SITIO IPIRANGA,S/N,SITIO IPIRANGA,"SITIO IPIRANGA, SITIO IPIRANGA, SAO BENEDITO, CE, BRASIL",-6.09856,-39.44707,"Estrada para O Sítio Ipiranga, 63560-000, Acopiara","6 5m 54.816s S, 39 26m 49.452s W",63560-000,9083030
CE,SAO BENEDITO,UBS DE INHUCU,DISTRITO DE INHUCU,S/N,DISTRITO DE INH,"DISTRITO DE INHUCU, DISTRITO DE INH, SAO BENEDITO, CE, BRASIL",-22.18306,-54.67697,"Distrito de São Pedro, Dourados","22 10m 59.016s S, 54 40m 37.092s W",,2327597
CE,SAO BENEDITO,UBS DE PEDRA DE COCO,SITIO PEDRA DE COCO,S/N,SITIO PEDRA DE COCO,"SITIO PEDRA DE COCO, SITIO PEDRA DE COCO, SAO BENEDITO, CE, BRASIL",-4.07494,-40.87206,"Rua Pedro de Oliveira Freire, 62370-000, São Benedito","4 4m 29.784s S, 40 52m 19.416s W",62370-000,2327600
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE DE VARZEA REDONDA,VARZEA REDONDA,S/N,VARZEA REDONDA,"VARZEA REDONDA, VARZEA REDONDA, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.60682,-38.96782,São Gonçalo do Amarante,"3 36m 24.552s S, 38 58m 4.152s W",,0
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE DE ACENDE CANDEIA,CE 156 KM 18 2,S/N,ACENDE CANDEIA,"CE 156 KM 18 2, ACENDE CANDEIA, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.50442,-38.91192,"Rua Capitão Inácio Prata, 156, 62677-000, São Gonçalo do Amarante","3 30m 15.912s S, 38 54m 42.912s W",62677-000,0
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE DO SIUPE,RUA ANTONIO LOPES,S/N,SIUPE,"RUA ANTONIO LOPES, SIUPE, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.534727,-38.9429981,"Rua Antônio Lopes, Siupé, São Gonçalo do Amarante, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 62670-000, Brasil","3 32m 5.0172s S, 38 56m 34.7932s W",62670-000,0
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE DE CROATA,RUA DONA VITORIA,S/N,CROATA,"RUA DONA VITORIA, CROATA, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.6742399,-39.1175299,"Rua Dona Vitória, Croatá, São Gonçalo do Amarante, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, Brasil","3 40m 27.2636s S, 39 7m 3.10764s W",,0
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE VEREADOR TARCISIO FAUSTINO COSTA,RUA TARCISIO FAUSTINO COSTA,S/N,DIST DO CAGADO,"RUA TARCISIO FAUSTINO COSTA, DIST DO CAGADO, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.60806,-38.95139,"Rua Paulo Costa, 62670-000, São Gonçalo do Amarante","3 36m 29.016s S, 38 57m 5.004s W",62670-000,0
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE WALTER R ARAUJO,PRAIA DA TAIBA,S/N,TAIBA,"PRAIA DA TAIBA, TAIBA, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.5041,-38.92285,"Estrada da Taíba, 62670, 62677, São Gonçalo do Amarante","3 30m 14.76s S, 38 55m 22.26s W",62670,0
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE MUNICIPAL,RUA CORONEL NECO MARTINS,S/N,CENTRO,"RUA CORONEL NECO MARTINS, CENTRO, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.6105737,-38.9690953,"Avenida Coronel Neco Martins, Centro, São Gonçalo do Amarante, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, Brasil","3 36m 38.0653s S, 38 58m 8.74308s W",,2525224
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE DO SALGADO DOS MOREIRAS,LOCALIDADE DE SALGADO DOS MOREIRAS,S/N,SALGADO DOS MOREIRAS,"LOCALIDADE DE SALGADO DOS MOREIRAS, SALGADO DOS MOREIRAS, SAO GONCALO DO AMARANTE, CE, BRASIL",-29.19857,-51.18126,"Rua Alcides Moreira de Castilhos, 95098-030, Caxias do Sul","29 11m 54.852s S, 51 10m 52.536s W",95098-030,0
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE MARIA DO SOCORRO DO N SOARES,AV MAJOR JOAO MARTINS,S/N,LAGOINHA,"AV MAJOR JOAO MARTINS, LAGOINHA, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.60326,-38.96406,"Rua Major João Martins, 62670-000, São Gonçalo do Amarante","3 36m 11.736s S, 38 57m 50.616s W",62670-000,0
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE DE PECEM,RUA NOGUEIRA COSTA,S/N,CENTRO DE PECEM,"RUA NOGUEIRA COSTA, CENTRO DE PECEM, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.55716,-38.83193,"Rua Nogueira da Costa, 62670-000, São Gonçalo do Amarante","3 33m 25.776s S, 38 49m 54.948s W",62670-000,0
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE PECEM PRAIA,RUA PROFESSOR JOSE BENONILSON,S/N,CENTRO,"RUA PROFESSOR JOSE BENONILSON, CENTRO, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.54796,-38.83157,"Rua Professor José Denilson, 62670-000, São Gonçalo do Amarante","3 32m 52.656s S, 38 49m 53.652s W",62670-000,0
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE CROATA III,RUA DONA VITORIA,S/N,CROATA,"RUA DONA VITORIA, CROATA, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.6742399,-39.1175299,"Rua Dona Vitória, Croatá, São Gonçalo do Amarante, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, Brasil","3 40m 27.2636s S, 39 7m 3.10764s W",,0
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE DA TABUBA,CE 156 KM 8 5,S/N,TAIBA,"CE 156 KM 8 5, TAIBA, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.5637879,-38.8901236,"CE-156, Taíba, São Gonçalo do Amarante, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 62674-000, Brasil","3 33m 49.6364s S, 38 53m 24.445s W",62674-000,0
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE DO SERROTE,COMUNIDADE DE SERROTE,S/N,SERROTE,"COMUNIDADE DE SERROTE, SERROTE, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.56421,-39.17377000000001,"Serrote, São Gonçalo do Amarante","3 33m 51.156s S, 39 10m 25.572s W",,0
CE,SAO GONCALO DO AMARANTE,UNID BASICA DE SAUDE JOSE CAVALCANTE ARAGAO,BR 222 KM 58,S/N,VIOLETE,"BR 222 KM 58, VIOLETE, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.6698,-38.97743,"Acesso à Rodovia BR-222, 62670-000, São Gonçalo do Amarante","3 40m 11.28s S, 38 58m 38.748s W",62670-000,0
CE,SAO GONCALO DO AMARANTE,UNID BASICA DE SAUDE PAULO FERREIRA CRISOSTOMO,RODOVIA CE 156 KM 13 2,S/N,PARADA,"RODOVIA CE 156 KM 13 2, PARADA, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.50442,-38.91192,"Rua Capitão Inácio Prata, 156, 62677-000, São Gonçalo do Amarante","3 30m 15.912s S, 38 54m 42.912s W",62677-000,0
CE,SAO GONCALO DO AMARANTE,UNIDADE BASICA DE SAUDE DA PASSAGEM,PASSAGEM,0,PASSAGEM,"PASSAGEM, PASSAGEM, SAO GONCALO DO AMARANTE, CE, BRASIL",-3.60682,-38.96782,São Gonçalo do Amarante,"3 36m 24.552s S, 38 58m 4.152s W",,0
CE,SAO JOAO DO JAGUARIBE,POSTO DE SAUDE DE MUNDIAL,SITIO MOCOS,S/N,ZONA RURAL,"SITIO MOCOS, ZONA RURAL, SAO JOAO DO JAGUARIBE, CE, BRASIL",-5.26909,-38.26786,São João do Jaguaribe,"5 16m 8.724s S, 38 16m 4.296s W",,0
CE,SAO JOAO DO JAGUARIBE,CENTRO DE SAUDE DE BELA VISTA,RUA JOAQUIM FERREIRA,S/N,BELA VISTA,"RUA JOAQUIM FERREIRA, BELA VISTA, SAO JOAO DO JAGUARIBE, CE, BRASIL",-5.27273,-38.26967,"Avenida Joaquim Ferreira Lima, São João do Jaguaribe","5 16m 21.828s S, 38 16m 10.812s W",,3860108
CE,SAO JOAO DO JAGUARIBE,POSTO DE SAUDE DO SITIO RAPOSO,SITIO RAPOSO,S/N,ZONA RURAL,"SITIO RAPOSO, ZONA RURAL, SAO JOAO DO JAGUARIBE, CE, BRASIL",-5.26909,-38.26786,São João do Jaguaribe,"5 16m 8.724s S, 38 16m 4.296s W",,0
CE,SAO JOAO DO JAGUARIBE,CENTRO DE SAUDE DE SAO JOAO JAGUARIBE,RUA DANIEL RODRIGUES,S/N,CENTRO,"RUA DANIEL RODRIGUES, CENTRO, SAO JOAO DO JAGUARIBE, CE, BRASIL",-5.26921,-38.27025,"Rua Daniel Rodrigues, 62965-959, São João do Jaguaribe","5 16m 9.156s S, 38 16m 12.9s W",62965-959,2552299
CE,SAO LUIS DO CURU,POSTO DE SAUDE PSF 6 DOMINGOS INACIO DE CASTRO,RUA ZUCA MOREIRA,S/N,SUATE,"RUA ZUCA MOREIRA, SUATE, SAO LUIS DO CURU, CE, BRASIL",-3.66797,-39.23825,"Rua Zuca Moreira, 62665-000, São Luís do Curu","3 40m 4.692s S, 39 14m 17.7s W",62665-000,0
CE,SAO LUIS DO CURU,UBS LEOVIGILDO BARROSO,RUA PEDRO CIPRIANO,S/N,CENTRO,"RUA PEDRO CIPRIANO, CENTRO, SAO LUIS DO CURU, CE, BRASIL",-3.67208,-39.23125,"Rua Pedro Cipriano, 62665-000, São Luís do Curu","3 40m 19.488s S, 39 13m 52.5s W",62665-000,0
CE,SAO LUIS DO CURU,UBS AMELIA BARROSO,RUA LEOVIGILDO BRASIL BARROSO,S/N,CENTRO,"RUA LEOVIGILDO BRASIL BARROSO, CENTRO, SAO LUIS DO CURU, CE, BRASIL",-3.67064,-39.24051,"Rua Leovigildo Brasil Barroso, 62665-000, São Luís do Curu","3 40m 14.304s S, 39 14m 25.836s W",62665-000,0
